dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
mnist,mlp,42,57,0.96397509,0.02394856,0.98598828
mnist,mlp,42,58,0.96589064,0.04093741,1.01191575
mnist,mlp,42,59,0.96320166,0.04070769,1.02266588
mnist,mlp,42,60,0.97762527,0.05329259,0.97764149
mnist,mlp,42,61,0.97522132,0.00694636,0.99714175
mnist,mlp,42,62,0.97406223,0.05241067,0.98237088
mnist,mlp,42,63,0.97724509,0.01278943,0.99744049
mnist,mlp,42,64,0.96276508,0.01476817,0.98710235
mnist,mlp,42,65,0.97087699,0.0324818,1.02126416
mnist,mlp,42,66,0.96470595,0.04546273,1.00125019
mnist,mlp,42,67,0.98222811,0.08789726,0.96075217
mnist,mlp,42,68,0.97375548,0.06732775,0.97639076
mnist,mlp,42,69,0.96187226,0.02269162,1.00232161
mnist,mlp,42,70,0.96035161,0.05839943,1.03231533
mnist,mlp,42,71,0.97564693,0.02423208,0.99140265
mnist,mlp,42,72,0.97365906,0.00161571,0.99115712
mnist,mlp,42,73,0.97122859,0.03690996,0.98369858
mnist,mlp,42,74,0.98115987,0.02036264,0.99369776
mnist,mlp,42,75,0.96641013,0.11387624,1.01391704
mnist,mlp,42,76,0.97842741,0.02643227,1.00687165
mnist,mlp,42,77,0.97879185,0.08437361,1.00113532
mnist,mlp,42,78,0.96601126,0.09177076,0.99350605
mnist,mlp,42,79,0.98654138,0.01850081,1.03039593
mnist,mlp,42,80,0.97641773,0.00778835,1.01143006
mnist,mlp,42,81,0.96561605,0.05400983,0.96438561
mnist,mlp,42,82,0.97584227,0.00306555,0.96700846
mnist,mlp,42,83,0.97145851,0.0665967,0.9983381
mnist,mlp,42,84,0.96918727,0.06685207,1.01473114
mnist,mlp,42,85,0.98096723,0.01326843,1.00381285
mnist,mlp,42,86,0.97556883,0.0225178,1.00944366
mnist,mlp,42,87,0.96212847,0.09645286,1.00591306
mnist,mlp,42,88,0.96871538,0.13081545,1.01062037
mnist,mlp,42,89,0.97098755,0.04482959,0.99440976
mnist,mlp,42,90,0.96803792,0.04301444,1.01648256
mnist,mlp,42,91,0.97537513,0.05962689,1.00034906
mnist,mlp,42,92,0.97326291,0.0270988,1.00814536
mnist,mlp,42,93,0.9684045,0.10024679,1.00961987
mnist,mlp,42,94,0.9724062,0.00396017,1.02832772
mnist,mlp,42,95,0.96653986,0.04203536,1.00226518
mnist,mlp,42,96,0.98412531,0.08686988,1.00788739
mnist,mlp,42,97,0.9603558,0.00312017,0.98686188
mnist,mlp,42,98,0.97268106,0.01109365,1.0236751
mnist,mlp,42,99,0.97328426,0.0181313,1.00027875
mnist,mlp,42,100,0.9849524,0.05395314,1.01166462
mnist,mlp,42,101,0.97538906,0.00919147,0.99001265
mnist,mlp,42,102,0.97025199,0.03406087,1.00499581
mnist,mlp,42,103,0.97319584,0.01040101,0.99085315
mnist,mlp,42,104,0.97018491,0.04074073,0.97724008
mnist,mlp,42,105,0.97891689,0.0477833,0.98343815
mnist,mlp,42,106,0.97157055,0.03466386,1.00358594
mnist,mlp,42,107,0.96350634,0.05945297,1.03573884
mnist,mlp,42,108,0.98011071,0.07562276,1.00195621
mnist,mlp,42,109,0.97990892,0.04308956,1.00263692
mnist,mlp,42,110,0.9764735,0.01489382,0.98188157
mnist,mlp,42,111,0.98226951,0.00903877,1.00511937
mnist,mlp,42,112,0.97345257,0.00687101,0.99452726
mnist,mlp,42,113,0.97859451,0.03567894,0.95704484
mnist,mlp,42,114,0.97572087,0.00859429,1.0092836
mnist,mlp,42,115,0.97398495,0.02101609,0.9829407
mnist,mlp,42,116,0.96897435,0.01730241,1.02855609
mnist,mlp,42,117,0.97917452,0.10374747,1.00639305
mnist,mlp,42,118,0.9691925,0.02865408,1.02600636
mnist,mlp,42,119,0.9793559,0.0401132,0.99765862
mnist,mlp,42,120,0.96697724,0.10663742,1.02242282
mnist,mlp,42,121,0.98092662,0.06315163,1.00757821
mnist,mlp,42,122,0.9690738,0.00711075,1.0052227
mnist,mlp,42,123,0.9816538,0.04037978,1.00311345
mnist,mlp,42,124,0.97822621,0.02122583,1.00039257
mnist,mlp,42,125,0.96323537,0.00157304,1.00358503
mnist,mlp,42,126,0.97071384,0.01645236,0.99349993
mnist,mlp,42,127,0.97268858,0.02207435,0.96211623
mnist,mlp,42,128,0.97487768,0.103252,0.98050605
mnist,mlp,42,129,0.97669476,0.00268309,1.00576233
mnist,mlp,42,130,0.96914699,0.02295788,1.01686124
mnist,mlp,42,131,0.96997857,0.06270574,1.02312963
mnist,mlp,42,132,0.97903546,0.06925263,0.98498847
mnist,mlp,42,133,0.97780799,0.00149414,0.98064582
mnist,mlp,42,134,0.97992556,0.04331993,1.02644534
mnist,mlp,42,135,0.97475188,0.04528527,0.9922468
mnist,mlp,42,136,0.97309631,0.09495575,0.99899783
mnist,mlp,42,137,0.97674813,0.00270639,0.99546619
mnist,mlp,42,138,0.9731139,0.00145247,1.0161271
mnist,mlp,42,139,0.96092665,0.06306655,0.98865118
mnist,mlp,42,140,0.97500494,0.02502686,0.98428567
mnist,mlp,42,141,0.97565839,0.02320577,1.00035924
mnist,mlp,42,142,0.97271935,0.06882094,1.00814835
mnist,mlp,42,143,0.97876483,0.00387722,1.00993252
mnist,mlp,42,144,0.96471244,0.09448202,1.00130028
mnist,mlp,42,145,0.97942673,0.0237516,0.99417608
mnist,mlp,42,146,0.9728236,0.01494034,0.96707897
mnist,mlp,42,147,0.97755105,0.03024962,1.00889246
mnist,mlp,42,148,0.97766704,0.03429229,0.97615707
mnist,mlp,42,149,0.96895732,0.0846954,0.99288428
mnist,mlp,42,150,0.96639929,0.00620422,0.99829111
mnist,mlp,42,151,0.9653739,0.08000532,0.99715586
mnist,mlp,42,152,0.96557626,0.08951822,0.98844442
mnist,mlp,42,153,0.97274555,0.14001818,1.00286973
mnist,mlp,42,154,0.96460921,0.03814713,0.98746784
mnist,mlp,42,155,0.96423497,0.02484124,0.9840278
mnist,mlp,42,156,0.97500231,0.05046301,1.00803021
mnist,mlp,42,157,0.98078709,0.04655307,0.98353796
mnist,mlp,42,158,0.98245662,0.00644713,0.99161086
mnist,mlp,42,159,0.97172934,0.03244828,0.99475225
mnist,mlp,42,160,0.97463954,0.06761835,1.01215722
mnist,mlp,42,161,0.96636689,0.02309756,1.01145355
mnist,mlp,42,162,0.96877294,0.05690634,0.97488178
mnist,mlp,42,163,0.96635362,0.04185466,1.013345
mnist,mlp,42,164,0.98003645,0.04643622,1.02023018
mnist,mlp,42,165,0.97158252,0.02004347,0.992037
mnist,mlp,42,166,0.97163447,0.06311365,0.97891982
mnist,mlp,42,167,0.97980483,0.06935309,1.00500432
mnist,mlp,42,168,0.98266798,0.04615123,1.00338416
mnist,mlp,42,169,0.97364486,0.05789244,1.01991478
mnist,mlp,42,170,0.97535644,0.04313038,0.97754914
mnist,mlp,42,171,0.97653332,0.00637608,0.97922764
mnist,mlp,42,172,0.97955244,0.07675438,0.98802833
mnist,mlp,42,173,0.96818343,0.00431954,0.98494508
mnist,mlp,42,174,0.97669336,0.15380884,0.99497715
mnist,mlp,42,175,0.97426926,0.00426307,1.003313
mnist,mlp,42,176,0.98088625,0.04801441,0.98763189
mnist,mlp,42,177,0.9623309,0.00502652,1.00253768
mnist,mlp,42,178,0.96683815,0.06706268,1.00189003
mnist,mlp,42,179,0.98090192,0.00547769,1.00915964
mnist,mlp,42,180,0.96930237,0.10391383,0.99264835
mnist,mlp,42,181,0.97568638,0.03026203,0.99908332
mnist,mlp,42,182,0.9692832,0.02189765,1.00061749
mnist,mlp,42,183,0.9685085,0.03125786,0.9945816
mnist,mlp,42,184,0.97707544,0.00418377,0.99009859
mnist,mlp,42,185,0.9781953,0.03888632,1.01647744
mnist,mlp,42,186,0.97272599,0.04838001,1.02591485
mnist,mlp,42,187,0.96989487,0.10000377,0.99905868
mnist,mlp,42,188,0.97167938,0.06661533,1.00811277
mnist,mlp,42,189,0.97127966,0.1119968,1.02652516
mnist,mlp,42,190,0.97313862,0.04314582,1.02739545
mnist,mlp,42,191,0.97273726,0.04270719,1.02109401
mnist,mlp,42,192,0.97092735,0.00197154,0.96959884
mnist,mlp,42,193,0.97525574,0.05642766,1.00847614
mnist,mlp,42,194,0.96895884,0.05914972,0.99033289
mnist,mlp,42,195,0.97412439,0.01167063,0.99796032
mnist,mlp,42,196,0.96879715,0.0689391,1.0091162
mnist,mlp,42,197,0.97605607,0.07182931,1.00200216
mnist,mlp,42,198,0.97151131,0.06219621,0.9954081
mnist,mlp,42,199,0.95509082,0.05208212,1.01342828
mnist,mlp,42,200,0.97218023,0.08218795,0.99370764
mnist,mlp,42,201,0.97654628,0.02064285,1.03010548
mnist,mlp,42,202,0.97792266,0.00788178,1.01793596
mnist,mlp,42,203,0.96603027,0.00364141,1.01149875
mnist,mlp,42,204,0.97266794,0.03573818,1.00510667
mnist,mlp,42,205,0.96672926,0.05685053,0.98981775
mnist,mlp,42,206,0.96895351,0.09414911,0.99056256
mnist,mlp,42,207,0.96924967,0.01260147,0.9946107
mnist,mlp,42,208,0.96725281,0.0387238,0.9966026
mnist,mlp,42,209,0.97535087,0.07873273,0.99864335
mnist,mlp,42,210,0.96729409,0.03275923,0.97701566
mnist,mlp,42,211,0.96624535,0.04512904,1.00703294
mnist,mlp,42,212,0.96777714,0.05900611,0.97433562
mnist,mlp,42,213,0.97865091,0.02195838,1.00056316
mnist,mlp,42,214,0.97205434,0.01112188,1.00939109
mnist,mlp,42,215,0.96918391,0.06018291,1.00806037
mnist,mlp,42,216,0.96560719,0.03214253,0.99600412
mnist,mlp,42,217,0.97859458,0.0546481,0.97720073
mnist,mlp,42,218,0.97440371,0.00553523,1.00089893
mnist,mlp,42,219,0.96551601,0.07964777,1.02776273
mnist,mlp,42,220,0.9719975,0.01286285,0.99772057
mnist,mlp,42,221,0.97346739,0.00307951,1.00000393
mnist,mlp,42,222,0.97489308,0.03167256,0.98378098
mnist,mlp,42,223,0.96826341,0.07765575,1.01000363
mnist,mlp,42,224,0.96472911,0.03365468,0.9766901
mnist,mlp,42,225,0.96599578,0.03801276,1.0155289
mnist,mlp,42,226,0.9740793,0.04154764,1.01208405
mnist,mlp,42,227,0.98133955,0.01188751,1.01167274
mnist,mlp,42,228,0.96701379,0.05751709,1.01023105
mnist,mlp,42,229,0.97143156,0.02036686,1.02587595
mnist,mlp,42,230,0.96700865,0.09598354,0.98481119
mnist,mlp,42,231,0.96627474,0.04794113,0.99076573
mnist,mlp,42,232,0.96471439,0.0112492,1.0216183
mnist,mlp,42,233,0.96564778,0.05273896,1.01240756
mnist,mlp,42,234,0.9633045,0.01103542,0.98375429
mnist,mlp,42,235,0.96504148,0.06541778,0.97105774
mnist,mlp,42,236,0.97574234,0.02507905,1.01035759
mnist,mlp,42,237,0.97182811,0.01884912,0.99600999
mnist,mlp,42,238,0.9733196,0.04805255,1.03040855
mnist,mlp,42,239,0.97294889,0.03051597,0.98700025
mnist,mlp,42,240,0.97920984,0.02064727,0.99241591
mnist,mlp,42,241,0.97841156,0.03630527,1.03295933
mnist,mlp,42,242,0.97826071,0.00192477,0.99699136
mnist,mlp,42,243,0.97396365,0.02915013,1.01258844
mnist,mlp,42,244,0.96949093,0.01985918,0.99829473
mnist,mlp,42,245,0.96247643,0.01509275,1.00282641
mnist,mlp,42,246,0.96296762,0.05038607,1.00921319
mnist,mlp,42,247,0.97023238,0.02451526,1.01011094
mnist,mlp,42,248,0.98037012,0.02387218,1.00008533
mnist,mlp,42,249,0.97540201,0.04082298,1.01034298
mnist,mlp,42,250,0.97165881,0.03157387,1.00729377
mnist,mlp,42,251,0.97288999,0.01622886,0.98947851
mnist,mlp,42,252,0.97316376,0.06423853,1.00203918
mnist,mlp,42,253,0.98088977,0.04289324,0.96740815
mnist,mlp,42,254,0.9671566,0.00942301,1.02070755
mnist,mlp,42,255,0.96495827,0.02149171,0.98756323
mnist,mlp,42,256,0.97336063,0.04543761,0.9959106
mnist,mlp,42,257,0.97057148,0.05215159,0.99308243
mnist,mlp,42,258,0.97157133,0.00741952,0.99909377
mnist,mlp,42,259,0.9783468,0.00364994,0.96613684
mnist,mlp,42,260,0.97733972,0.00154454,0.98943161
mnist,mlp,42,261,0.96767325,0.05067496,1.00612168
mnist,mlp,42,262,0.97261906,0.09954415,1.0056603
mnist,mlp,42,263,0.97090524,0.02884137,0.97909869
mnist,mlp,42,264,0.96880058,0.01250135,0.98194327
mnist,mlp,42,265,0.96886576,0.0427587,1.01030396
mnist,mlp,42,266,0.97542534,0.00975682,0.98881056
mnist,mlp,42,267,0.96713537,0.00577589,1.00030056
mnist,mlp,42,268,0.97881593,0.02384563,0.98790921
mnist,mlp,42,269,0.97374937,0.02534468,1.00405109
mnist,mlp,42,270,0.97741707,0.01119918,1.01862462
mnist,mlp,42,271,0.96806482,0.03075962,0.98844335
mnist,mlp,42,272,0.96655353,0.04557164,1.00168521
mnist,mlp,42,273,0.95941502,0.00072277,0.993297
mnist,mlp,42,274,0.96988164,0.00733013,0.9815081
mnist,mlp,42,275,0.98837959,0.01154763,1.0058159
mnist,mlp,42,276,0.97302217,0.04865109,1.00423475
mnist,mlp,42,277,0.97045516,0.06734988,0.99415972
mnist,mlp,42,278,0.96909087,0.06762167,1.00784268
mnist,mlp,42,279,0.97770913,0.01086499,0.97657517
mnist,mlp,42,280,0.96668299,0.07905314,0.99835249
mnist,mlp,42,281,0.97456131,0.07407678,1.01232293
mnist,mlp,42,282,0.9742961,0.00096717,1.01368925
mnist,mlp,42,283,0.98009318,0.05479726,0.98609903
mnist,mlp,42,284,0.98522933,0.0168494,1.00126269
mnist,mlp,42,285,0.97701392,0.03576029,0.99599237
mnist,mlp,42,286,0.96700035,0.01244885,1.01093335
mnist,mlp,42,287,0.9631484,0.02534161,1.03221894
mnist,mlp,42,288,0.97578045,0.05881929,0.98455334
mnist,mlp,42,289,0.97506563,0.06396396,0.9991921
mnist,mlp,42,290,0.96877877,0.02288183,0.99106056
mnist,mlp,42,291,0.97121149,0.02294999,1.0338547
mnist,mlp,42,292,0.97337113,0.07513424,1.00627764
mnist,mlp,42,293,0.97874597,0.00076166,1.01157155
mnist,mlp,42,294,0.96615447,0.06411756,0.98408182
mnist,mlp,42,295,0.97845388,0.00477572,1.01411494
mnist,mlp,42,296,0.97182314,0.00931002,1.01564917
mnist,mlp,42,297,0.97544838,0.06050662,0.96002213
mnist,mlp,42,298,0.97940508,0.02719338,0.95094982
mnist,mlp,42,299,0.97181486,0.05447629,1.01032832
mnist,mlp,42,300,0.96778938,0.01173534,0.97747913
mnist,mlp,42,301,0.97930886,0.01677674,1.0339649
mnist,mlp,42,302,0.97725059,0.02612396,0.98262084
mnist,mlp,42,303,0.97119113,0.01525506,1.01982756
mnist,mlp,42,304,0.98958459,0.03614693,1.00348557
mnist,mlp,42,305,0.97106823,0.05413442,1.03530999
mnist,mlp,42,306,0.97408955,0.01844865,0.9982383
mnist,mlp,42,307,0.96495284,0.05160818,1.01117253
mnist,mlp,42,308,0.96988515,0.03702965,0.99736509
mnist,mlp,42,309,0.9693844,0.07417337,0.98875527
mnist,mlp,42,310,0.97300913,0.02321149,0.9836485
mnist,mlp,42,311,0.97630472,0.0132361,0.98393331
mnist,mlp,42,312,0.96576082,0.01534969,1.00058979
mnist,mlp,42,313,0.98261168,0.02200836,1.01553104
mnist,mlp,42,314,0.95555598,0.04461488,0.99582816
mnist,mlp,42,315,0.97455542,0.01160852,0.99200192
mnist,mlp,42,316,0.98086168,0.0412548,0.98894104
mnist,mlp,42,317,0.97557859,0.05997873,1.00979387
mnist,mlp,42,318,0.95834198,0.04119897,1.01683942
mnist,mlp,42,319,0.97082927,0.00992735,0.9921756
mnist,mlp,42,320,0.97801409,0.0176024,0.98557637
mnist,mlp,42,321,0.9680115,0.04782862,1.00934417
mnist,mlp,42,322,0.97739314,0.03705682,1.00666182
mnist,mlp,42,323,0.96099596,0.01935484,1.00442427
mnist,mlp,42,324,0.97511729,0.10076071,1.00673348
mnist,mlp,42,325,0.9744563,0.03723238,1.00220885
mnist,mlp,42,326,0.97024827,0.01590566,0.96304278
mnist,mlp,42,327,0.96839528,0.0736605,0.98096282
mnist,mlp,42,328,0.96923777,0.0436386,0.99549285
mnist,mlp,42,329,0.98013266,0.06875357,0.99158188
mnist,mlp,42,330,0.97836366,0.03603353,0.99487789
mnist,mlp,42,331,0.98273452,0.0369013,0.99616218
mnist,mlp,42,332,0.96801394,0.0086979,1.00339021
mnist,mlp,42,333,0.97465595,0.08252175,1.0108461
mnist,mlp,42,334,0.97189241,0.0087451,1.03045413
mnist,mlp,42,335,0.96912952,0.08232565,1.00689155
mnist,mlp,42,336,0.97739457,0.04062983,1.01694708
mnist,mlp,42,337,0.97192968,0.04465703,1.00923815
mnist,mlp,42,338,0.97625933,0.04203912,1.0152015
mnist,mlp,42,339,0.97222465,0.08237304,0.9952994
mnist,mlp,42,340,0.97243063,0.02067378,1.00594628
mnist,mlp,42,341,0.98009295,0.04515459,1.01802432
mnist,mlp,42,342,0.96165737,0.01138391,0.9945389
mnist,mlp,42,343,0.98332039,0.07639591,1.00818122
mnist,mlp,42,344,0.97727626,0.06204191,0.99384694
mnist,mlp,42,345,0.96936149,0.00275807,1.02278205
mnist,mlp,42,346,0.97682497,0.03367202,1.02599704
mnist,mlp,42,347,0.98355839,0.06504422,1.00190053
mnist,mlp,42,348,0.97182288,0.04592731,0.9954979
mnist,mlp,42,349,0.96900938,0.01073086,0.99702834
mnist,mlp,42,350,0.97105449,0.08698183,1.01652514
mnist,mlp,42,351,0.96685008,0.00110658,1.03992529
mnist,mlp,42,352,0.97374902,0.03083491,1.00046185
mnist,mlp,42,353,0.97743107,0.04517435,0.99935027
mnist,mlp,42,354,0.9618636,0.02300829,1.00757944
mnist,mlp,42,355,0.97044666,0.0380344,0.97401804
mnist,mlp,42,356,0.98206606,0.08074048,0.99623231
mnist,mlp,42,357,0.98226585,0.02141773,0.9866103
mnist,mlp,42,358,0.9683912,0.03286822,0.98713265
mnist,mlp,42,359,0.97258023,0.04557639,1.00383287
mnist,mlp,42,360,0.97360543,0.00023838,1.01416397
mnist,mlp,42,361,0.97634805,0.01277315,1.01693316
mnist,mlp,42,362,0.97576712,0.00392122,0.99336803
mnist,mlp,42,363,0.96790094,0.03733279,0.98050914
mnist,mlp,42,364,0.97583482,0.05667795,0.9729681
mnist,mlp,42,365,0.97121873,0.03018859,0.98751309
mnist,mlp,42,366,0.98221984,0.03710613,0.99152138
mnist,mlp,42,367,0.96864685,0.02018999,1.01129281
mnist,mlp,42,368,0.97680342,0.06073158,0.97923675
mnist,mlp,42,369,0.97010901,0.06205051,0.98670674
mnist,mlp,42,370,0.97284416,0.08901463,0.99653243
mnist,mlp,42,371,0.97279978,0.04184477,0.98949733
mnist,mlp,42,372,0.97612539,0.04535074,0.9736885
mnist,mlp,42,373,0.97648183,0.09210579,1.0117093
mnist,mlp,42,374,0.96846947,0.1712765,0.99924137
mnist,mlp,42,375,0.97389228,0.01253188,1.01219898
mnist,mlp,42,376,0.96938104,0.06933282,1.00130158
mnist,mlp,42,377,0.97385601,0.01399956,0.98225105
mnist,mlp,42,378,0.97551391,0.06350089,0.98600679
mnist,mlp,42,379,0.98045414,0.04178477,0.97915989
mnist,mlp,42,380,0.96654231,0.02802244,1.00327773
mnist,mlp,42,381,0.97262145,0.08270485,1.01416957
mnist,mlp,42,382,0.97979681,0.02064654,0.99508627
mnist,mlp,42,383,0.97754906,0.0287108,0.99641666
mnist,mlp,42,384,0.97554956,0.00983884,0.99608445
mnist,mlp,42,385,0.98158113,0.0720967,0.98616914
mnist,mlp,42,386,0.96930855,0.06507504,0.97686221
mnist,mlp,42,387,0.97528799,0.01222792,0.98798139
mnist,mlp,42,388,0.97173998,0.02004514,1.01762077
mnist,mlp,42,389,0.9656769,0.00186459,0.9784942
mnist,mlp,42,390,0.97103148,0.0082502,0.97860231
mnist,mlp,42,391,0.97030677,0.03727216,1.01483569
mnist,mlp,42,392,0.9766446,0.01859962,1.0020657
mnist,mlp,42,393,0.96588505,0.02766914,0.977133
mnist,mlp,42,394,0.98043965,0.00058708,0.97376032
mnist,mlp,42,395,0.97729716,0.04223567,0.98769563
mnist,mlp,42,396,0.97505146,0.06075127,0.99387924
mnist,mlp,42,397,0.96419679,0.02474267,0.96315522
mnist,mlp,42,398,0.96580808,0.13404508,0.98939959
mnist,mlp,42,399,0.96427855,0.09409459,1.0027402
mnist,mlp,42,400,0.97342663,0.03905061,0.98511547
mnist,mlp,42,401,0.96504391,0.04226421,0.9958859
mnist,mlp,42,402,0.95844082,0.01440144,0.99614692
mnist,mlp,42,403,0.96992303,0.06971561,0.97212365
mnist,mlp,42,404,0.97023947,0.01157402,1.00564912
mnist,mlp,42,405,0.97675658,0.03900595,0.99518199
mnist,mlp,42,406,0.97138336,0.0461466,1.02111987
mnist,mlp,42,407,0.96307271,0.00677496,0.99587212
mnist,mlp,42,408,0.97172971,0.06449396,0.99130189
mnist,mlp,42,409,0.97626511,0.06880052,1.01256274
mnist,mlp,42,410,0.97150951,0.01573004,1.01425131
mnist,mlp,42,411,0.97815165,0.02246507,0.99587655
mnist,mlp,42,412,0.9682184,0.00596907,0.99995117
mnist,mlp,42,413,0.98305695,0.02595061,1.01478858
mnist,mlp,42,414,0.97553376,0.03607789,1.03486415
mnist,mlp,42,415,0.9815073,0.04926137,0.99419667
mnist,mlp,42,416,0.97065349,0.03441685,1.00619905
mnist,mlp,42,417,0.96523369,0.00396246,0.991548
mnist,mlp,42,418,0.97174992,0.00784706,0.98737318
mnist,mlp,42,419,0.9724097,0.05291172,1.01013042
mnist,mlp,42,420,0.96829787,0.0479534,0.98613514
mnist,mlp,42,421,0.97728574,0.07283803,1.04290034
mnist,mlp,42,422,0.96549467,0.03204507,0.99851316
mnist,mlp,42,423,0.97356577,0.02446774,1.00937834
mnist,mlp,42,424,0.966813,0.09844483,1.0058898
mnist,mlp,42,425,0.97677732,0.06719958,0.98523702
mnist,mlp,42,426,0.97824041,0.03648465,0.98707873
mnist,mlp,42,427,0.97434072,0.10963492,0.98588618
mnist,mlp,42,428,0.97131856,0.04973462,0.98329634
mnist,mlp,42,429,0.96946208,0.0773702,1.03874361
mnist,mlp,42,430,0.97604633,0.02167667,1.01655256
mnist,mlp,42,431,0.97733651,0.03285987,1.00460319
mnist,mlp,42,432,0.97117942,0.05519138,0.98603569
mnist,mlp,42,433,0.9735557,0.01696157,0.98285394
mnist,mlp,42,434,0.97487272,0.05373988,0.97423841
mnist,mlp,42,435,0.96661815,0.03229229,1.01853581
mnist,mlp,42,436,0.9609407,0.03698404,0.98204262
mnist,mlp,42,437,0.96831801,0.04755495,1.00969577
mnist,mlp,42,438,0.97991319,0.01766484,1.00896844
mnist,mlp,42,439,0.97422763,0.00487917,1.01606887
mnist,mlp,42,440,0.97003949,0.04987474,0.98921354
mnist,mlp,42,441,0.98128071,0.04762818,0.97433958
mnist,mlp,42,442,0.96743561,0.0125935,1.0024735
mnist,mlp,42,443,0.96151777,0.04317343,0.9981114
mnist,mlp,42,444,0.97177678,0.02848926,1.01636707
mnist,mlp,42,445,0.97389701,0.05890027,1.00068709
mnist,mlp,42,446,0.97738186,0.07196817,0.99937671
mnist,mlp,42,447,0.98439957,0.0929901,0.98978079
mnist,mlp,42,448,0.9743292,0.15099493,1.00558128
mnist,mlp,42,449,0.98777774,0.01005977,1.00045699
mnist,mlp,42,450,0.97072196,0.00496614,1.00496608
mnist,mlp,42,451,0.98163231,0.01214369,0.97661007
mnist,mlp,42,452,0.96004849,0.03720834,0.99131468
mnist,mlp,42,453,0.97054113,0.00183612,0.99269754
mnist,mlp,42,454,0.96886413,0.00962416,1.01811929
mnist,mlp,42,455,0.97008667,0.0141228,1.00312628
mnist,mlp,42,456,0.96678695,0.03921405,0.98893225
mnist,mlp,42,457,0.98276715,0.00149481,0.99312745
mnist,mlp,42,458,0.96897453,0.04336497,1.01624635
mnist,mlp,42,459,0.96826684,0.01132901,0.99429026
mnist,mlp,42,460,0.96419079,0.03556506,1.02249305
mnist,mlp,42,461,0.96382832,0.02830981,1.00982335
mnist,mlp,42,462,0.96705887,0.01746611,0.98949982
mnist,mlp,42,463,0.98378071,0.01305826,1.01208142
