dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
circles,fixed_amplitude,1024,168,0.9225889,0.03634403,1.02508054
circles,fixed_amplitude,1024,169,0.91867139,0.02686371,1.00477227
circles,fixed_amplitude,1024,170,0.92560073,0.06620877,1.00707893
circles,fixed_amplitude,1024,171,0.92679102,0.04556284,1.01534693
circles,fixed_amplitude,1024,172,0.92097832,0.01006642,1.00973358
circles,fixed_amplitude,1024,173,0.92219303,0.05993009,1.01567479
circles,fixed_amplitude,1024,174,0.92019875,0.01815033,1.02047838
circles,fixed_amplitude,1024,175,0.91571565,0.01773932,1.00555714
circles,fixed_amplitude,1024,176,0.91644252,0.00695946,1.00537829
circles,fixed_amplitude,1024,177,0.90403965,0.04630305,0.98782429
circles,fixed_amplitude,1024,178,0.91546168,0.04581872,1.01803054
circles,fixed_amplitude,1024,179,0.91684514,0.03336446,1.00906349
circles,fixed_amplitude,1024,180,0.91624737,0.06470005,0.9989211
circles,fixed_amplitude,1024,181,0.90573216,0.00703355,0.99290275
circles,fixed_amplitude,1024,182,0.92264597,0.03148989,1.00199631
circles,fixed_amplitude,1024,183,0.91612859,0.02697613,1.021281
circles,fixed_amplitude,1024,184,0.89285946,0.08763959,0.98137212
circles,fixed_amplitude,1024,185,0.91807207,0.04050767,1.01052136
circles,fixed_amplitude,1024,186,0.90277184,0.01980108,0.9963627
circles,fixed_amplitude,1024,187,0.90963144,0.00898786,1.00960258
circles,fixed_amplitude,1024,188,0.91642294,0.06145397,1.01265589
circles,fixed_amplitude,1024,189,0.92095513,0.03942124,0.98246084
circles,fixed_amplitude,1024,190,0.91965375,0.05296285,1.02139298
circles,fixed_amplitude,1024,191,0.93205389,0.02515819,0.98678319
circles,fixed_amplitude,1024,192,0.91743988,0.05530091,1.02839514
circles,fixed_amplitude,1024,193,0.91041836,0.01065664,0.99328265
circles,fixed_amplitude,1024,194,0.91271492,0.00357624,0.99671202
circles,fixed_amplitude,1024,195,0.921017,0.03011024,0.99408572
circles,fixed_amplitude,1024,196,0.92403335,0.04096132,0.99717513
circles,fixed_amplitude,1024,197,0.91319307,0.07716353,1.00573201
circles,fixed_amplitude,1024,198,0.91487203,0.01354508,0.99852569
circles,fixed_amplitude,1024,199,0.91500201,0.00891576,1.01295597
circles,fixed_amplitude,1024,200,0.91071178,0.03709353,1.00247758
circles,fixed_amplitude,1024,201,0.91525188,0.01564215,1.00020026
circles,fixed_amplitude,1024,202,0.91933577,0.0284001,1.00025756
circles,fixed_amplitude,1024,203,0.91809721,0.00507325,0.9742697
circles,fixed_amplitude,1024,204,0.90950308,0.00090069,0.99929481
circles,fixed_amplitude,1024,205,0.91531304,0.04864653,0.9898493
circles,fixed_amplitude,1024,206,0.92158505,0.02325417,0.99100891
circles,fixed_amplitude,1024,207,0.92037862,0.073407,0.99568523
circles,fixed_amplitude,1024,208,0.91640668,0.06960431,1.02381679
circles,fixed_amplitude,1024,209,0.9127663,0.04831901,1.01431698
circles,fixed_amplitude,1024,210,0.91613903,0.00182501,1.02433193
circles,fixed_amplitude,1024,211,0.91866199,0.00084362,0.9903471
circles,fixed_amplitude,1024,212,0.92336619,0.00741775,0.99771566
circles,fixed_amplitude,1024,213,0.91879824,0.04056462,1.01141802
circles,fixed_amplitude,1024,214,0.91156569,0.10465941,0.98876568
circles,fixed_amplitude,1024,215,0.92332709,0.02466872,0.97993282
circles,fixed_amplitude,1024,216,0.92262449,0.02364533,0.9675837
circles,fixed_amplitude,1024,217,0.9205352,0.04221915,0.98724621
circles,fixed_amplitude,1024,218,0.90536774,0.08238523,0.99216116
circles,fixed_amplitude,1024,219,0.92307527,0.07428935,0.993852
circles,fixed_amplitude,1024,220,0.9245598,0.03078653,0.98120562
circles,fixed_amplitude,1024,221,0.91250364,0.07980833,0.99483608
circles,fixed_amplitude,1024,222,0.91619146,0.0206571,0.99051408
circles,fixed_amplitude,1024,223,0.92362994,0.03807807,1.02181434
circles,fixed_amplitude,1024,224,0.91749018,0.05534301,0.97987808
circles,fixed_amplitude,1024,225,0.91768148,0.02989658,0.99278508
circles,fixed_amplitude,1024,226,0.91030639,0.11294985,1.02171586
circles,fixed_amplitude,1024,227,0.91258425,0.0159911,1.01945459
circles,fixed_amplitude,1024,228,0.91999529,0.07305671,1.01159323
circles,fixed_amplitude,1024,229,0.91727902,0.03106883,0.97822175
circles,fixed_amplitude,1024,230,0.91961646,0.00498858,1.00248223
circles,fixed_amplitude,1024,231,0.91666871,0.07448903,1.03066199
circles,fixed_amplitude,1024,232,0.90686685,0.00735034,1.0090283
circles,fixed_amplitude,1024,233,0.90177756,0.01268105,0.99905819
circles,fixed_amplitude,1024,234,0.91535768,0.03298355,1.00590583
circles,fixed_amplitude,1024,235,0.91992732,0.00603959,0.96937291
circles,fixed_amplitude,1024,236,0.92094826,0.0071248,1.00810877
circles,fixed_amplitude,1024,237,0.91732417,0.04072346,0.98337587
circles,fixed_amplitude,1024,238,0.91192286,0.09613072,0.98748654
circles,fixed_amplitude,1024,239,0.91125279,0.00111559,1.03561073
circles,fixed_amplitude,1024,240,0.92126595,0.08050598,0.99371028
circles,fixed_amplitude,1024,241,0.91956205,0.01031931,0.99364324
circles,fixed_amplitude,1024,242,0.91517187,0.10546906,0.99500726
circles,fixed_amplitude,1024,243,0.91894287,0.05473711,0.98415235
circles,fixed_amplitude,1024,244,0.92003107,0.14634575,0.98421391
circles,fixed_amplitude,1024,245,0.91845893,0.00825928,1.02337982
circles,fixed_amplitude,1024,246,0.91520173,0.03377534,1.00463684
circles,fixed_amplitude,1024,247,0.91496024,0.10059121,0.99349685
circles,fixed_amplitude,1024,248,0.91018335,0.07490659,0.99364417
circles,fixed_amplitude,1024,249,0.92090013,0.01770562,1.00183663
circles,fixed_amplitude,1024,250,0.91031193,0.1224239,0.99153684
circles,fixed_amplitude,1024,251,0.91445497,0.08097185,0.99815672
circles,fixed_amplitude,1024,252,0.91172841,0.02183042,0.98752054
circles,fixed_amplitude,1024,253,0.92773581,0.09706215,0.96793851
circles,fixed_amplitude,1024,254,0.92162133,0.04565649,0.98882301
circles,fixed_amplitude,1024,255,0.9154171,0.08675088,1.0258775
circles,fixed_amplitude,1024,256,0.91656499,0.01897612,0.98679977
circles,fixed_amplitude,1024,257,0.91434718,0.07076284,1.01684119
circles,fixed_amplitude,1024,258,0.91489684,0.00377503,1.02336096
circles,fixed_amplitude,1024,259,0.92032886,0.07693785,0.98222974
circles,fixed_amplitude,1024,260,0.91412197,0.02967107,1.02817602
circles,fixed_amplitude,1024,261,0.92212309,0.01900795,0.99275684
circles,fixed_amplitude,1024,262,0.91851542,0.03501972,0.99647622
circles,fixed_amplitude,1024,263,0.91361795,0.02375062,1.01828002
circles,fixed_amplitude,1024,264,0.9126993,0.06007212,1.01972592
circles,fixed_amplitude,1024,265,0.92500238,0.07437991,1.02956631
circles,fixed_amplitude,1024,266,0.92553997,0.04654678,0.99796478
circles,fixed_amplitude,1024,267,0.91558103,0.03679957,0.99303378
circles,fixed_amplitude,1024,268,0.90888086,0.01505006,1.00523815
circles,fixed_amplitude,1024,269,0.91642569,0.01364034,0.99512596
circles,fixed_amplitude,1024,270,0.91686943,0.06592077,1.02499077
circles,fixed_amplitude,1024,271,0.92386543,0.04935427,0.98615963
circles,fixed_amplitude,1024,272,0.92546717,0.00394282,0.99271534
circles,fixed_amplitude,1024,273,0.9132493,0.01502799,0.97089634
circles,fixed_amplitude,1024,274,0.91412668,0.08621779,0.99588448
circles,fixed_amplitude,1024,275,0.91899364,0.08518127,0.99343375
circles,fixed_amplitude,1024,276,0.91698379,0.03915336,0.98794397
circles,fixed_amplitude,1024,277,0.93145276,0.08331502,0.98823943
circles,fixed_amplitude,1024,278,0.91282138,0.03539095,0.9990207
circles,fixed_amplitude,1024,279,0.92868364,0.00594362,1.01219934
circles,fixed_amplitude,1024,280,0.908074,0.02355277,1.03021667
circles,fixed_amplitude,1024,281,0.91858149,0.03100799,0.9972002
circles,fixed_amplitude,1024,282,0.9172691,0.00860509,1.01429903
circles,fixed_amplitude,1024,283,0.90993918,0.0005217,0.9713033
circles,fixed_amplitude,1024,284,0.92041566,0.05905561,0.99918013
circles,fixed_amplitude,1024,285,0.90845462,0.04003902,0.99506496
circles,fixed_amplitude,1024,286,0.91568093,0.03218711,1.00586754
circles,fixed_amplitude,1024,287,0.92374055,0.03947722,0.99896753
circles,fixed_amplitude,1024,288,0.91298291,0.06528865,1.01042217
circles,fixed_amplitude,1024,289,0.91571125,0.01529293,1.00317496
circles,fixed_amplitude,1024,290,0.91545224,0.04945733,0.99464317
circles,fixed_amplitude,1024,291,0.91958535,0.02279901,0.98720687
circles,fixed_amplitude,1024,292,0.91749052,0.05512481,0.99271408
circles,fixed_amplitude,1024,293,0.90923371,0.04432787,1.00797063
circles,fixed_amplitude,1024,294,0.90789925,0.00308501,1.00798771
circles,fixed_amplitude,1024,295,0.91615358,0.01462043,1.01482448
circles,fixed_amplitude,1024,296,0.92351708,0.07058299,0.98916478
circles,fixed_amplitude,1024,297,0.91911344,0.03979043,0.99264232
circles,fixed_amplitude,1024,298,0.91210308,0.02500106,0.99162987
circles,fixed_amplitude,1024,299,0.91507123,0.010997,1.01556781
circles,fixed_amplitude,1024,300,0.91615147,0.0511692,1.03482918
circles,fixed_amplitude,1024,301,0.922341,0.00367265,0.9893633
circles,fixed_amplitude,1024,302,0.91319408,0.02993177,1.00832869
circles,fixed_amplitude,1024,303,0.92644379,0.01011506,1.00646502
circles,fixed_amplitude,1024,304,0.91552798,0.03397166,1.00792464
circles,fixed_amplitude,1024,305,0.93117532,0.02149332,1.00343253
circles,fixed_amplitude,1024,306,0.91355956,0.01504493,0.98051801
circles,fixed_amplitude,1024,307,0.90511136,0.06610102,0.99262853
circles,fixed_amplitude,1024,308,0.91139677,0.01082417,0.99628195
circles,fixed_amplitude,1024,309,0.89989309,0.01529466,1.00081241
circles,fixed_amplitude,1024,310,0.90870055,0.05772297,1.00438792
circles,fixed_amplitude,1024,311,0.91974236,0.05250374,1.0013607
circles,fixed_amplitude,1024,312,0.91548612,0.01884646,0.98774334
circles,fixed_amplitude,1024,313,0.91969141,0.00317398,1.01890516
circles,fixed_amplitude,1024,314,0.91786841,0.00186988,0.97613453
circles,fixed_amplitude,1024,315,0.91401586,0.02570848,0.99801712
circles,fixed_amplitude,1024,316,0.91906191,0.00954778,0.97576365
circles,fixed_amplitude,1024,317,0.91476042,0.086193,1.02071882
circles,fixed_amplitude,1024,318,0.91617918,0.01330329,1.0183148
circles,fixed_amplitude,1024,319,0.91240467,0.01082345,1.01328036
circles,fixed_amplitude,1024,320,0.92221133,0.02590927,1.00778967
circles,fixed_amplitude,1024,321,0.91869183,0.04324439,1.01060365
circles,fixed_amplitude,1024,322,0.91634231,0.00316848,0.97390541
circles,fixed_amplitude,1024,323,0.91491771,0.13007022,1.01186729
circles,fixed_amplitude,1024,324,0.91219202,0.00259003,0.9763759
circles,fixed_amplitude,1024,325,0.91983212,0.04749537,0.99873049
circles,fixed_amplitude,1024,326,0.90793196,0.02167412,0.98051099
circles,fixed_amplitude,1024,327,0.92006307,0.01801556,0.97601223
circles,fixed_amplitude,1024,328,0.91240417,0.00302166,1.01149791
circles,fixed_amplitude,1024,329,0.92254317,0.08730346,0.9959882
circles,fixed_amplitude,1024,330,0.91718662,0.01310318,0.99442391
circles,fixed_amplitude,1024,331,0.91558712,0.05477393,0.99742762
circles,fixed_amplitude,1024,332,0.91875461,0.07810607,0.99693827
circles,fixed_amplitude,1024,333,0.9247761,0.00998761,0.98254061
circles,fixed_amplitude,1024,334,0.90725853,0.03509374,1.0010957
circles,fixed_amplitude,1024,335,0.92550908,0.05875454,1.01310287
circles,fixed_amplitude,1024,336,0.91761425,0.03536736,0.99612994
circles,fixed_amplitude,1024,337,0.91342173,0.00782291,1.00905991
circles,fixed_amplitude,1024,338,0.91989707,0.00955537,1.00987539
circles,fixed_amplitude,1024,339,0.91846741,0.01439602,0.97826098
circles,fixed_amplitude,1024,340,0.9099232,0.00122362,1.03272927
circles,fixed_amplitude,1024,341,0.90781632,0.01059722,0.98769678
circles,fixed_amplitude,1024,342,0.91242682,0.09152185,0.9679122
circles,fixed_amplitude,1024,343,0.91392737,0.07900435,0.98480641
circles,fixed_amplitude,1024,344,0.91239346,0.01753915,1.00961404
circles,fixed_amplitude,1024,345,0.91560696,0.03807689,1.03519827
circles,fixed_amplitude,1024,346,0.92873453,0.06551869,0.99927999
circles,fixed_amplitude,1024,347,0.92104177,0.03419348,1.00839742
circles,fixed_amplitude,1024,348,0.91193579,0.04063878,1.0192481
circles,fixed_amplitude,1024,349,0.92498459,0.0030108,0.9934492
circles,fixed_amplitude,1024,350,0.91448746,0.03383053,1.01815923
circles,fixed_amplitude,1024,351,0.92636975,0.01316007,1.02499838
circles,fixed_amplitude,1024,352,0.91179739,0.03919013,0.99006833
circles,fixed_amplitude,1024,353,0.90743072,0.04992474,0.99536404
circles,fixed_amplitude,1024,354,0.91510766,0.06490129,1.03696879
circles,fixed_amplitude,1024,355,0.91032978,0.08741,0.99604027
circles,fixed_amplitude,1024,356,0.91804736,0.03193284,1.01113004
circles,fixed_amplitude,1024,357,0.9136324,0.02772338,1.01864524
circles,fixed_amplitude,1024,358,0.92210796,0.03244065,0.9788094
circles,fixed_amplitude,1024,359,0.91503471,0.05986307,1.00274334
circles,fixed_amplitude,1024,360,0.92141924,0.04752813,1.01921928
circles,fixed_amplitude,1024,361,0.91941655,0.0609584,1.01536967
circles,fixed_amplitude,1024,362,0.92213888,0.01405365,0.99805945
circles,fixed_amplitude,1024,363,0.91384173,0.01758809,0.99338617
circles,fixed_amplitude,1024,364,0.92116608,0.02207059,0.99467182
circles,fixed_amplitude,1024,365,0.91816194,0.04675199,1.00916451
circles,fixed_amplitude,1024,366,0.90676131,0.05082362,1.02967386
circles,fixed_amplitude,1024,367,0.91722014,0.06232429,1.01226952
circles,fixed_amplitude,1024,368,0.91118755,0.03174119,1.00014154
circles,fixed_amplitude,1024,369,0.91452565,0.07429798,0.99365821
circles,fixed_amplitude,1024,370,0.92208455,0.03144322,1.02348586
circles,fixed_amplitude,1024,371,0.91681182,0.06907003,0.99936551
circles,fixed_amplitude,1024,372,0.91630655,0.00550654,1.00083096
circles,fixed_amplitude,1024,373,0.90631616,0.00375302,0.99896546
circles,fixed_amplitude,1024,374,0.91304712,0.10266335,1.01636095
circles,fixed_amplitude,1024,375,0.92454475,0.03799193,1.01124718
circles,fixed_amplitude,1024,376,0.91448184,0.03350702,0.97457808
circles,fixed_amplitude,1024,377,0.91690194,0.08946669,0.99292488
circles,fixed_amplitude,1024,378,0.91786725,0.0214086,1.0217878
circles,fixed_amplitude,1024,379,0.925239,0.13802228,1.01949435
circles,fixed_amplitude,1024,380,0.92588596,0.02259528,0.9693653
circles,fixed_amplitude,1024,381,0.91807552,0.03275061,0.996674
circles,fixed_amplitude,1024,382,0.91426535,0.04524961,0.98534089
circles,fixed_amplitude,1024,383,0.93460428,0.10591327,1.0056035
circles,fixed_amplitude,1024,384,0.93402141,0.07152009,0.99582939
circles,fixed_amplitude,1024,385,0.92024886,0.06480383,0.99015715
circles,fixed_amplitude,1024,386,0.91524865,0.01995881,1.0338884
circles,fixed_amplitude,1024,387,0.91856465,0.02042724,1.05505265
circles,fixed_amplitude,1024,388,0.92793313,0.0927422,0.97107201
circles,fixed_amplitude,1024,389,0.91946364,0.01506648,1.02276393
circles,fixed_amplitude,1024,390,0.91206706,0.12373472,0.99801317
circles,fixed_amplitude,1024,391,0.92029646,0.02063482,0.98959217
circles,fixed_amplitude,1024,392,0.91604455,0.04595261,0.97405332
circles,fixed_amplitude,1024,393,0.91542005,0.00888771,1.0045528
circles,fixed_amplitude,1024,394,0.93129572,0.04011332,0.99175554
circles,fixed_amplitude,1024,395,0.91090913,0.0071229,1.01297963
circles,fixed_amplitude,1024,396,0.91456,0.02684373,0.95521304
circles,fixed_amplitude,1024,397,0.91573696,0.02982278,0.99936487
