dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
mnist,cnn,256,46,0.999,0.09073745,0.99232853
mnist,cnn,256,47,0.99346479,0.02462286,1.03061637
mnist,cnn,256,48,0.99773831,0.07129247,0.97625681
mnist,cnn,256,49,0.9900625,0.02551577,0.99264689
mnist,cnn,256,50,0.99387568,0.05088786,0.98375678
mnist,cnn,256,51,0.98755859,0.03841103,1.00143184
mnist,cnn,256,52,0.9926825,0.0313928,0.99726742
mnist,cnn,256,53,0.9882303,0.07459557,0.99991278
mnist,cnn,256,54,0.99449204,0.01736536,0.98876325
mnist,cnn,256,55,0.98939891,0.07275,0.97526192
mnist,cnn,256,56,0.999,0.06439703,1.01315623
mnist,cnn,256,57,0.99855316,0.00307627,0.97912682
mnist,cnn,256,58,0.99128082,0.01374301,0.98806501
mnist,cnn,256,59,0.98224058,0.00075965,0.99665326
mnist,cnn,256,60,0.99860746,0.00976075,1.03093261
mnist,cnn,256,61,0.97757536,0.01428791,1.02354882
mnist,cnn,256,62,0.9960158,0.05530783,1.00155348
mnist,cnn,256,63,0.99503121,0.00952388,1.03705989
mnist,cnn,256,64,0.98973316,0.03477027,0.96958023
mnist,cnn,256,65,0.99277703,0.06663592,1.00208442
mnist,cnn,256,66,0.99280106,0.02222407,1.01709936
mnist,cnn,256,67,0.98961103,0.03066474,0.99097488
mnist,cnn,256,68,0.99212805,0.0421146,1.00158677
mnist,cnn,256,69,0.999,0.04830621,0.98393304
mnist,cnn,256,70,0.9851426,0.01215375,0.94723394
mnist,cnn,256,71,0.999,0.00188399,1.01399161
mnist,cnn,256,72,0.999,0.01443765,0.9779474
mnist,cnn,256,73,0.99131004,0.05661161,1.0046014
mnist,cnn,256,74,0.9885458,0.0972585,1.02455724
mnist,cnn,256,75,0.999,0.03725068,1.00749755
mnist,cnn,256,76,0.98752499,0.01276265,0.99428082
mnist,cnn,256,77,0.99299433,0.00239817,0.98945539
mnist,cnn,256,78,0.99371333,0.00496983,0.98578337
mnist,cnn,256,79,0.98720663,0.0741863,0.97159659
mnist,cnn,256,80,0.98441056,0.0488571,1.00817462
mnist,cnn,256,81,0.99565271,0.00698758,0.99588219
mnist,cnn,256,82,0.999,0.00483528,1.0041079
mnist,cnn,256,83,0.99330366,0.06277655,1.01588157
mnist,cnn,256,84,0.99050944,0.03128272,0.9938492
mnist,cnn,256,85,0.9915298,0.05782426,1.01501911
mnist,cnn,256,86,0.98612495,0.08986594,1.01766075
mnist,cnn,256,87,0.98159432,0.03110384,1.00676632
mnist,cnn,256,88,0.99268671,0.1187836,1.00098702
mnist,cnn,256,89,0.99344281,0.04410559,1.01113062
mnist,cnn,256,90,0.98951368,0.05064505,0.97893029
mnist,cnn,256,91,0.99201341,0.00733656,0.99734704
mnist,cnn,256,92,0.98744309,0.0751335,1.01106322
mnist,cnn,256,93,0.999,0.08512092,0.99338346
mnist,cnn,256,94,0.98852441,0.0850267,1.02086287
mnist,cnn,256,95,0.999,0.0641704,1.00262746
mnist,cnn,256,96,0.999,0.05460713,0.98748387
mnist,cnn,256,97,0.96902846,0.04587546,1.00783276
mnist,cnn,256,98,0.99111048,0.06998535,1.0115924
mnist,cnn,256,99,0.99637125,0.00193075,1.00057147
mnist,cnn,256,100,0.98770649,0.06495964,0.99570178
mnist,cnn,256,101,0.99464657,0.0692228,1.00590845
mnist,cnn,256,102,0.98433676,0.08754545,0.97898148
mnist,cnn,256,103,0.99729427,0.04427953,0.9754845
mnist,cnn,256,104,0.9963407,0.03066121,1.00116967
mnist,cnn,256,105,0.98477949,0.10415704,1.00501118
mnist,cnn,256,106,0.99054144,0.00307622,1.01403847
mnist,cnn,256,107,0.98583628,0.06265896,1.01132453
mnist,cnn,256,108,0.98568839,0.04548778,0.9977296
mnist,cnn,256,109,0.98926452,0.05683528,0.99512862
mnist,cnn,256,110,0.999,0.01829333,0.98267245
mnist,cnn,256,111,0.999,0.07370228,1.01903785
mnist,cnn,256,112,0.99462453,0.0580785,1.00377558
mnist,cnn,256,113,0.9844444,0.10703146,1.0052808
mnist,cnn,256,114,0.99347128,0.05668414,0.99451965
mnist,cnn,256,115,0.99172664,0.04452409,0.99401758
mnist,cnn,256,116,0.99140654,0.10229533,0.98774556
mnist,cnn,256,117,0.999,0.05197088,1.00332496
mnist,cnn,256,118,0.999,0.02712767,1.01980299
mnist,cnn,256,119,0.99756729,0.02689947,0.99656764
mnist,cnn,256,120,0.99026845,0.0062382,0.9931157
mnist,cnn,256,121,0.99745311,0.0274732,0.99938871
mnist,cnn,256,122,0.98922795,0.05899403,0.98213492
mnist,cnn,256,123,0.99856932,0.03434921,0.99084323
mnist,cnn,256,124,0.9901646,0.02134591,1.01181208
mnist,cnn,256,125,0.98748335,0.00054645,1.00257694
mnist,cnn,256,126,0.99394116,0.0332369,0.97033801
mnist,cnn,256,127,0.9921254,0.00439971,1.01142576
mnist,cnn,256,128,0.99649945,0.00193011,1.01587776
mnist,cnn,256,129,0.99388807,0.04857771,1.02330313
mnist,cnn,256,130,0.98982061,0.04918847,1.0133419
mnist,cnn,256,131,0.999,0.01869534,1.00602107
mnist,cnn,256,132,0.99229571,0.05401647,1.01081374
mnist,cnn,256,133,0.99163198,0.01405889,1.03791691
mnist,cnn,256,134,0.99036469,0.10733808,1.02487426
mnist,cnn,256,135,0.98884878,0.01915308,0.9898509
mnist,cnn,256,136,0.9917792,0.03270845,0.9967509
mnist,cnn,256,137,0.99557294,0.01051201,1.02188137
mnist,cnn,256,138,0.98415864,0.03409087,1.02503242
mnist,cnn,256,139,0.98704344,0.03932701,1.01606055
mnist,cnn,256,140,0.999,0.02430884,0.9796303
mnist,cnn,256,141,0.98038214,0.009815,1.03372875
mnist,cnn,256,142,0.99110447,0.05993029,0.99123756
mnist,cnn,256,143,0.9916568,0.00797111,0.9611228
mnist,cnn,256,144,0.98442505,0.01016923,0.974542
mnist,cnn,256,145,0.98065712,0.00269507,0.99225265
mnist,cnn,256,146,0.97966861,0.02338885,0.99123376
mnist,cnn,256,147,0.99650914,0.01293374,1.00528579
mnist,cnn,256,148,0.98909838,0.09702183,0.98037253
mnist,cnn,256,149,0.9873422,0.01259237,1.02666259
mnist,cnn,256,150,0.99307197,0.02397515,0.99298571
mnist,cnn,256,151,0.98791349,0.12333995,1.01081445
mnist,cnn,256,152,0.99190756,0.00280067,1.00354831
mnist,cnn,256,153,0.99584856,0.03733745,1.01002824
mnist,cnn,256,154,0.99057468,0.07490541,0.99639031
mnist,cnn,256,155,0.98427164,0.01327146,1.0109404
mnist,cnn,256,156,0.99584521,0.04007605,1.00539557
mnist,cnn,256,157,0.98588872,0.04208725,1.02300835
mnist,cnn,256,158,0.98901149,0.01741638,0.99782287
mnist,cnn,256,159,0.99768055,0.06379156,1.00223855
mnist,cnn,256,160,0.99887855,0.04664685,0.9802319
mnist,cnn,256,161,0.99050817,0.01359704,1.02096474
mnist,cnn,256,162,0.999,0.0295573,1.01242699
mnist,cnn,256,163,0.99700413,0.04524452,1.01181462
mnist,cnn,256,164,0.98666553,0.05782863,1.03781952
mnist,cnn,256,165,0.999,0.08901543,0.9729783
mnist,cnn,256,166,0.99539559,0.10726212,1.00227051
mnist,cnn,256,167,0.99573352,0.05605414,0.98690571
mnist,cnn,256,168,0.999,0.02284307,1.00638417
mnist,cnn,256,169,0.98524745,0.05225899,0.96658559
mnist,cnn,256,170,0.98845208,0.02046624,0.99588539
mnist,cnn,256,171,0.98779072,0.05879856,0.99778017
mnist,cnn,256,172,0.98872238,0.03724154,0.99926242
mnist,cnn,256,173,0.98906257,0.01695131,1.00856697
mnist,cnn,256,174,0.99456092,0.04085773,0.98231257
mnist,cnn,256,175,0.98333958,0.11482775,1.00079637
mnist,cnn,256,176,0.999,0.01303337,0.99431839
mnist,cnn,256,177,0.999,0.0003171,0.99695971
mnist,cnn,256,178,0.99824366,0.01821607,0.98924851
mnist,cnn,256,179,0.99295914,0.10999753,1.02647507
mnist,cnn,256,180,0.98718784,0.00331578,1.02032075
mnist,cnn,256,181,0.9982831,0.01786799,1.00040198
mnist,cnn,256,182,0.98527253,0.07902004,0.99083026
mnist,cnn,256,183,0.99741604,0.02066076,1.02643024
mnist,cnn,256,184,0.99058116,0.04307078,1.00427156
mnist,cnn,256,185,0.9925417,0.02075934,1.00240867
mnist,cnn,256,186,0.99485824,0.00289668,0.99407823
mnist,cnn,256,187,0.98769643,0.06849427,0.99897493
mnist,cnn,256,188,0.999,0.02082923,1.01188764
mnist,cnn,256,189,0.99844455,0.04262703,0.98022736
mnist,cnn,256,190,0.98570446,0.0007818,0.97153853
mnist,cnn,256,191,0.99162569,0.04646689,1.01518896
mnist,cnn,256,192,0.98642755,0.06651589,0.99389723
mnist,cnn,256,193,0.98448208,0.02233642,1.00835242
mnist,cnn,256,194,0.9895885,0.02264127,0.98777523
mnist,cnn,256,195,0.99285141,0.06846757,1.00173104
mnist,cnn,256,196,0.999,0.02031471,0.98697689
mnist,cnn,256,197,0.9845639,0.00325629,1.0023217
mnist,cnn,256,198,0.999,0.05818108,1.00324848
mnist,cnn,256,199,0.999,0.0866049,0.99672195
mnist,cnn,256,200,0.99443953,0.03294456,1.01558044
mnist,cnn,256,201,0.98500008,0.02165465,1.00057616
mnist,cnn,256,202,0.98303443,0.0684066,0.99616004
mnist,cnn,256,203,0.98426378,0.06114549,1.01109482
mnist,cnn,256,204,0.99458897,0.02770816,0.98768681
mnist,cnn,256,205,0.999,0.04077658,1.00938046
mnist,cnn,256,206,0.99170879,0.05513103,1.02337099
mnist,cnn,256,207,0.98638032,0.03388648,1.02288549
mnist,cnn,256,208,0.99599151,0.00976017,0.99774295
mnist,cnn,256,209,0.99489319,0.00623262,1.02613651
mnist,cnn,256,210,0.99157047,0.03051705,0.98632654
mnist,cnn,256,211,0.9755974,0.08610864,1.01519757
mnist,cnn,256,212,0.99615887,0.06463159,0.9913526
mnist,cnn,256,213,0.99606522,0.01863167,0.99785817
mnist,cnn,256,214,0.98934997,0.00918621,0.97933259
mnist,cnn,256,215,0.99803437,0.03680478,0.98374825
mnist,cnn,256,216,0.99825002,0.02900255,0.97455386
mnist,cnn,256,217,0.98989643,0.02597133,1.02547732
mnist,cnn,256,218,0.99537376,0.07519537,1.0006517
mnist,cnn,256,219,0.98990215,0.03802561,0.99899158
mnist,cnn,256,220,0.98673308,0.01150006,1.02181236
mnist,cnn,256,221,0.99350196,0.05765228,0.98005546
mnist,cnn,256,222,0.9928173,0.02996956,1.02719366
mnist,cnn,256,223,0.98438244,0.02611039,1.00771451
mnist,cnn,256,224,0.99109919,0.02475002,0.9907409
mnist,cnn,256,225,0.999,0.05067531,0.98331435
mnist,cnn,256,226,0.99808041,0.02905674,0.99753166
mnist,cnn,256,227,0.99846684,0.06074547,0.99080362
mnist,cnn,256,228,0.98535808,0.08994986,0.98436096
mnist,cnn,256,229,0.99167559,0.02127176,0.98297554
mnist,cnn,256,230,0.99597402,0.02897453,1.03266318
mnist,cnn,256,231,0.98892598,0.03788769,0.96953613
mnist,cnn,256,232,0.99413959,0.03435377,0.98910013
mnist,cnn,256,233,0.99110793,0.0150465,0.99539725
mnist,cnn,256,234,0.99793912,0.09392743,0.99366115
mnist,cnn,256,235,0.9789227,0.05635282,1.00308289
mnist,cnn,256,236,0.977237,0.08740576,1.00787396
mnist,cnn,256,237,0.99165107,0.03116641,0.99989246
mnist,cnn,256,238,0.99462207,0.03297841,1.0026166
mnist,cnn,256,239,0.99789161,0.11557655,1.00181887
mnist,cnn,256,240,0.98823199,0.07718273,1.00916044
mnist,cnn,256,241,0.99296227,0.03357773,1.018649
mnist,cnn,256,242,0.99072257,0.01266386,0.99637577
mnist,cnn,256,243,0.98759311,0.00422873,0.98343685
mnist,cnn,256,244,0.99569121,0.01317549,1.0346689
mnist,cnn,256,245,0.98453132,0.02784414,1.01155095
mnist,cnn,256,246,0.99026561,0.02023589,0.9946152
mnist,cnn,256,247,0.999,0.0074533,0.98106833
mnist,cnn,256,248,0.99611465,0.06561185,0.9909103
mnist,cnn,256,249,0.99116757,0.00715981,0.99316398
mnist,cnn,256,250,0.99483506,0.00355196,0.99782678
mnist,cnn,256,251,0.98897693,0.02637058,1.00965062
mnist,cnn,256,252,0.999,0.00696276,1.01102699
mnist,cnn,256,253,0.98137796,0.10416784,0.99434339
mnist,cnn,256,254,0.999,0.02259532,0.96980628
mnist,cnn,256,255,0.97928999,0.04266151,0.9846102
mnist,cnn,256,256,0.9875749,0.08726163,0.96371064
mnist,cnn,256,257,0.99574195,0.03088079,1.00316426
mnist,cnn,256,258,0.98341861,0.05695069,1.00332484
mnist,cnn,256,259,0.99320694,0.07088797,1.0180078
mnist,cnn,256,260,0.98323315,0.03841247,0.99235518
mnist,cnn,256,261,0.98692739,0.0424803,1.00498033
mnist,cnn,256,262,0.99821031,0.08946287,1.00263007
mnist,cnn,256,263,0.99673342,0.11379121,1.01055905
mnist,cnn,256,264,0.990938,0.04895268,0.99576393
mnist,cnn,256,265,0.9903943,0.11400556,1.01161031
mnist,cnn,256,266,0.99631163,0.00125987,0.99192258
mnist,cnn,256,267,0.99087084,0.01257915,0.99811166
mnist,cnn,256,268,0.9812327,0.00283208,1.01104021
mnist,cnn,256,269,0.99517292,0.04231355,0.99216177
mnist,cnn,256,270,0.98081714,0.08741553,1.02109291
mnist,cnn,256,271,0.99696782,0.00488184,1.02753694
mnist,cnn,256,272,0.999,0.00385474,1.00052225
mnist,cnn,256,273,0.99158719,0.09921871,0.99758333
mnist,cnn,256,274,0.999,0.03273733,1.00884345
mnist,cnn,256,275,0.999,0.00587239,0.96942506
mnist,cnn,256,276,0.999,0.01771846,1.0090814
mnist,cnn,256,277,0.99807905,0.09531264,0.99721117
mnist,cnn,256,278,0.999,0.01233729,1.00138601
mnist,cnn,256,279,0.99412085,0.00821987,0.98096553
mnist,cnn,256,280,0.99821179,0.0228116,0.9877633
mnist,cnn,256,281,0.9903141,0.02519187,1.02305374
mnist,cnn,256,282,0.99424265,0.04734807,0.98335963
mnist,cnn,256,283,0.98314508,0.0178573,1.0101951
mnist,cnn,256,284,0.98697576,0.07736186,0.98926534
mnist,cnn,256,285,0.99659315,0.03567335,0.99573558
mnist,cnn,256,286,0.98917824,0.02964584,0.99538054
mnist,cnn,256,287,0.999,0.059966,0.99768604
mnist,cnn,256,288,0.98465316,0.03706186,0.96585628
mnist,cnn,256,289,0.99636184,0.00863769,0.96922496
mnist,cnn,256,290,0.98578121,0.00529702,1.04850024
mnist,cnn,256,291,0.98600635,0.00544591,1.00506515
mnist,cnn,256,292,0.99250472,0.07487165,1.02125266
mnist,cnn,256,293,0.99044187,0.05406081,1.00743597
mnist,cnn,256,294,0.98397094,0.0481352,0.99077022
mnist,cnn,256,295,0.99709385,0.05231591,0.99714986
mnist,cnn,256,296,0.99213645,0.03885297,1.00491816
mnist,cnn,256,297,0.99548232,0.04919708,0.99635312
mnist,cnn,256,298,0.99412505,0.06219013,0.98921228
mnist,cnn,256,299,0.999,0.07124376,0.99251313
mnist,cnn,256,300,0.999,0.03231399,1.01940447
mnist,cnn,256,301,0.98773977,0.04337878,1.0002043
mnist,cnn,256,302,0.98263495,0.02692641,1.00660379
mnist,cnn,256,303,0.98920212,0.05073124,0.9745169
mnist,cnn,256,304,0.98929929,0.03232708,0.9921281
mnist,cnn,256,305,0.99430023,0.01026487,1.00503077
mnist,cnn,256,306,0.98941834,0.0703947,0.99928613
mnist,cnn,256,307,0.98997514,0.0039534,1.01162358
mnist,cnn,256,308,0.9948697,0.03781912,0.98276194
mnist,cnn,256,309,0.98511591,0.01215877,1.01918388
mnist,cnn,256,310,0.99415832,0.07644431,1.00754056
mnist,cnn,256,311,0.98806614,0.01759521,0.99589104
mnist,cnn,256,312,0.99703226,0.01209824,1.00022367
mnist,cnn,256,313,0.999,0.06274909,0.97510479
mnist,cnn,256,314,0.99185002,0.02224168,1.01384836
mnist,cnn,256,315,0.99079317,0.02958711,0.99344425
mnist,cnn,256,316,0.98859057,0.05495533,1.00757255
mnist,cnn,256,317,0.99466546,0.06826744,0.98981693
mnist,cnn,256,318,0.99034027,0.05178862,0.97102722
mnist,cnn,256,319,0.98637591,0.04466198,0.9948874
mnist,cnn,256,320,0.98647011,0.0082611,1.01193956
mnist,cnn,256,321,0.99236701,0.03354671,1.00220759
mnist,cnn,256,322,0.98391236,0.01586952,1.01405335
mnist,cnn,256,323,0.98916017,0.06101496,1.01305416
mnist,cnn,256,324,0.9839021,0.0309645,0.96855123
mnist,cnn,256,325,0.98517761,0.02583745,0.97844134
mnist,cnn,256,326,0.99334607,0.03011903,1.00645265
mnist,cnn,256,327,0.98755279,0.04682249,1.00506139
mnist,cnn,256,328,0.98058685,0.03904708,0.98026471
mnist,cnn,256,329,0.99169324,0.14520423,1.0239063
mnist,cnn,256,330,0.999,0.0405643,1.00728943
mnist,cnn,256,331,0.99143873,0.01890541,1.01639682
mnist,cnn,256,332,0.99660184,0.04666446,1.00298284
mnist,cnn,256,333,0.99069715,0.0559225,1.00992937
mnist,cnn,256,334,0.98765279,0.00926535,0.97511741
mnist,cnn,256,335,0.98253823,0.03001396,0.99409231
mnist,cnn,256,336,0.98646892,0.01214619,0.99620898
mnist,cnn,256,337,0.999,0.04637291,0.98186748
mnist,cnn,256,338,0.98955641,0.03302852,0.97793126
mnist,cnn,256,339,0.98068684,0.04674534,1.01908813
mnist,cnn,256,340,0.98422976,0.01991753,1.00397473
mnist,cnn,256,341,0.99564815,0.0206263,0.98519652
mnist,cnn,256,342,0.99413067,0.04053522,0.99331838
mnist,cnn,256,343,0.98577345,0.00568374,1.02561884
mnist,cnn,256,344,0.98194998,0.05774352,1.01000244
mnist,cnn,256,345,0.99304027,0.12146486,1.0232122
mnist,cnn,256,346,0.99755527,0.01556376,0.9850434
mnist,cnn,256,347,0.990007,0.11460752,1.00438729
mnist,cnn,256,348,0.98966297,0.01576776,0.99740744
mnist,cnn,256,349,0.9915004,0.01358199,1.01083227
mnist,cnn,256,350,0.98677925,0.01190905,1.00988885
mnist,cnn,256,351,0.97787736,0.00921652,1.01600813
mnist,cnn,256,352,0.99040394,0.06900773,0.98079381
mnist,cnn,256,353,0.99428157,0.04846944,0.99082618
mnist,cnn,256,354,0.98173151,0.02337895,0.99565686
mnist,cnn,256,355,0.99114659,0.01159288,0.9600955
mnist,cnn,256,356,0.98895163,0.00739929,0.9906726
mnist,cnn,256,357,0.999,0.01885032,0.98244954
mnist,cnn,256,358,0.99577867,0.03838369,1.02021312
mnist,cnn,256,359,0.98191685,0.00031237,0.99523007
mnist,cnn,256,360,0.999,0.05920931,1.01525861
mnist,cnn,256,361,0.98602273,0.04216136,0.99823306
mnist,cnn,256,362,0.98310489,0.04706235,0.99217997
mnist,cnn,256,363,0.98811588,0.02415319,0.99701527
mnist,cnn,256,364,0.999,0.03585843,1.01636987
mnist,cnn,256,365,0.99627386,0.01491589,1.00117721
mnist,cnn,256,366,0.98604015,0.10633319,0.96650485
mnist,cnn,256,367,0.99559715,0.02560535,0.99130266
mnist,cnn,256,368,0.98629908,0.06667334,1.00498693
mnist,cnn,256,369,0.999,0.10578546,1.015654
mnist,cnn,256,370,0.99255348,0.00375584,1.00940886
mnist,cnn,256,371,0.9928727,0.0541594,1.02874963
mnist,cnn,256,372,0.98365214,0.0724291,0.99912749
mnist,cnn,256,373,0.99202967,0.00553651,1.0163533
mnist,cnn,256,374,0.999,0.0370407,1.00874626
mnist,cnn,256,375,0.9894009,0.01372992,1.01095579
mnist,cnn,256,376,0.98360693,0.02913577,0.99515682
mnist,cnn,256,377,0.999,0.01530419,1.00867718
mnist,cnn,256,378,0.9949429,0.03929789,0.99830159
mnist,cnn,256,379,0.999,0.06648295,0.99762765
mnist,cnn,256,380,0.99399684,0.03730687,0.98640316
mnist,cnn,256,381,0.99344443,0.04366363,1.0013464
mnist,cnn,256,382,0.98719335,0.12687462,0.99928986
mnist,cnn,256,383,0.98839677,0.00782545,1.00574389
mnist,cnn,256,384,0.99683204,0.12334456,1.00631777
mnist,cnn,256,385,0.98713166,0.02370905,0.97584951
mnist,cnn,256,386,0.9859174,0.03042539,1.0086018
mnist,cnn,256,387,0.97914121,0.03134899,1.01642701
mnist,cnn,256,388,0.98041115,0.0382637,1.01018991
mnist,cnn,256,389,0.98988237,0.02221632,1.0130948
mnist,cnn,256,390,0.999,0.02959206,0.99135352
mnist,cnn,256,391,0.98987897,0.03575078,0.99065115
mnist,cnn,256,392,0.99512509,0.01644127,1.00212494
mnist,cnn,256,393,0.99442877,0.00912785,0.99353324
mnist,cnn,256,394,0.99179958,0.05292669,1.01108286
mnist,cnn,256,395,0.99012883,0.07265156,1.0103289
mnist,cnn,256,396,0.999,0.02444484,1.00570606
mnist,cnn,256,397,0.98750029,0.00330838,0.96444538
mnist,cnn,256,398,0.99186875,0.04185092,1.01009666
mnist,cnn,256,399,0.99525763,0.03971338,0.98798725
mnist,cnn,256,400,0.99734134,0.03216017,1.02058259
mnist,cnn,256,401,0.98521514,0.02191836,1.00767733
mnist,cnn,256,402,0.99092773,0.00385981,1.00096108
mnist,cnn,256,403,0.99577809,0.06044597,0.99029964
mnist,cnn,256,404,0.99030344,0.04811276,0.99862595
mnist,cnn,256,405,0.98401296,0.1274057,1.00214575
mnist,cnn,256,406,0.98885308,0.00855493,1.0153225
mnist,cnn,256,407,0.999,0.02785484,0.99717931
mnist,cnn,256,408,0.98660105,0.07295907,1.00313571
mnist,cnn,256,409,0.99750899,0.03373516,0.99129694
mnist,cnn,256,410,0.99574164,0.01190784,0.9885504
mnist,cnn,256,411,0.99326413,0.08601131,1.04059933
mnist,cnn,256,412,0.99289723,0.08976732,1.00445363
mnist,cnn,256,413,0.999,0.04114994,1.01886114
mnist,cnn,256,414,0.98580154,0.02508747,1.01491082
mnist,cnn,256,415,0.9837896,0.01976257,1.03049056
mnist,cnn,256,416,0.98778866,0.00611458,0.96911521
mnist,cnn,256,417,0.9813623,0.04623396,1.01339953
mnist,cnn,256,418,0.999,0.00825508,0.98656904
mnist,cnn,256,419,0.99259516,0.02022712,1.02743164
mnist,cnn,256,420,0.97925425,0.03166711,0.99670429
mnist,cnn,256,421,0.999,0.0761652,0.98780484
mnist,cnn,256,422,0.99003904,0.02476584,1.00503157
mnist,cnn,256,423,0.999,0.01234752,1.00554941
mnist,cnn,256,424,0.99375655,0.04789498,1.0407139
mnist,cnn,256,425,0.98866258,0.13002856,0.96361149
mnist,cnn,256,426,0.99647458,0.01642854,0.9841893
mnist,cnn,256,427,0.9924504,0.00769014,1.03223976
mnist,cnn,256,428,0.99329222,0.04445357,1.01980205
mnist,cnn,256,429,0.99149359,0.00143261,1.00711085
mnist,cnn,256,430,0.9977671,0.07091557,1.02831764
mnist,cnn,256,431,0.98692186,0.0116539,1.00057047
mnist,cnn,256,432,0.999,0.009841,1.0039006
mnist,cnn,256,433,0.98687965,0.0105744,0.99072836
mnist,cnn,256,434,0.99598519,0.05815519,0.99845795
mnist,cnn,256,435,0.9907361,0.04402275,1.01128791
mnist,cnn,256,436,0.97844145,0.02562231,0.97617343
mnist,cnn,256,437,0.999,0.05366393,0.97385879
mnist,cnn,256,438,0.98286881,0.04034047,0.988993
mnist,cnn,256,439,0.99465505,0.03662292,1.00646187
mnist,cnn,256,440,0.9856945,0.0321745,0.99300428
mnist,cnn,256,441,0.98493891,0.03679475,1.01032066
mnist,cnn,256,442,0.99455762,0.04515702,0.9893429
mnist,cnn,256,443,0.99635253,0.0205059,1.0098704
mnist,cnn,256,444,0.99011747,0.12795945,0.98802574
mnist,cnn,256,445,0.99662913,0.00221017,1.01529923
mnist,cnn,256,446,0.999,0.04324112,1.01812133
mnist,cnn,256,447,0.999,0.01552641,1.02272061
mnist,cnn,256,448,0.98129343,0.01212093,1.02830774
mnist,cnn,256,449,0.99486428,0.06333139,0.99461406
mnist,cnn,256,450,0.99482048,0.07578404,1.00516969
mnist,cnn,256,451,0.99055024,0.10119212,0.98727593
mnist,cnn,256,452,0.99210047,0.02396922,0.9764532
mnist,cnn,256,453,0.9815095,0.03082027,1.00361793
mnist,cnn,256,454,0.98976036,0.0414003,1.01536433
mnist,cnn,256,455,0.9886762,0.04449506,0.98176307
mnist,cnn,256,456,0.9797856,0.02857437,1.02271899
mnist,cnn,256,457,0.98608742,0.02700311,0.99647424
mnist,cnn,256,458,0.99676892,0.02277586,1.00543696
mnist,cnn,256,459,0.99070016,0.06898163,1.00653447
mnist,cnn,256,460,0.985775,0.03827577,1.01490695
mnist,cnn,256,461,0.99176121,0.07308277,0.99218109
mnist,cnn,256,462,0.98675289,0.01120301,0.98948995
mnist,cnn,256,463,0.98939757,0.01928778,1.01009623
mnist,cnn,256,464,0.99338065,0.00701638,1.00209834
mnist,cnn,256,465,0.99195933,0.05756484,1.00531415
mnist,cnn,256,466,0.98766063,0.00770136,0.99712832
mnist,cnn,256,467,0.99894393,0.05287082,0.99599465
mnist,cnn,256,468,0.98643869,0.05076039,1.00462774
