dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
cifar10,random_unitary,256,100,0.66405745,0.06247496,0.99553633
cifar10,random_unitary,256,101,0.66119939,0.00132044,0.99572715
cifar10,random_unitary,256,102,0.67502818,0.02220983,1.03578511
cifar10,random_unitary,256,103,0.68260663,0.04164951,1.01291132
cifar10,random_unitary,256,104,0.6687045,0.06040794,1.00075915
cifar10,random_unitary,256,105,0.66476094,0.045044,1.01186896
cifar10,random_unitary,256,106,0.6626315,0.01944395,0.99737029
cifar10,random_unitary,256,107,0.66351337,0.07872554,0.97466674
cifar10,random_unitary,256,108,0.67089374,0.01830885,1.01791594
cifar10,random_unitary,256,109,0.66475551,0.04692122,1.0053229
cifar10,random_unitary,256,110,0.67590219,0.03213821,1.01065979
cifar10,random_unitary,256,111,0.67152961,0.06141795,1.03555664
cifar10,random_unitary,256,112,0.66813539,0.05809621,0.98136503
cifar10,random_unitary,256,113,0.66655927,0.00155438,1.0031547
cifar10,random_unitary,256,114,0.66361101,0.01377177,1.01973285
cifar10,random_unitary,256,115,0.66575577,0.02404842,0.98590768
cifar10,random_unitary,256,116,0.6651057,0.07248215,0.9763908
cifar10,random_unitary,256,117,0.66002486,0.07571949,1.00374601
cifar10,random_unitary,256,118,0.67316056,0.01391843,1.01635716
cifar10,random_unitary,256,119,0.66032266,0.02413616,1.02294532
cifar10,random_unitary,256,120,0.66979793,0.00335831,0.98777106
cifar10,random_unitary,256,121,0.66504836,0.04327316,1.02091569
cifar10,random_unitary,256,122,0.66975132,0.04078743,0.99549513
cifar10,random_unitary,256,123,0.66574704,0.02528568,1.02131447
cifar10,random_unitary,256,124,0.66887906,0.02787849,0.982636
cifar10,random_unitary,256,125,0.6719288,0.03902109,1.02324155
cifar10,random_unitary,256,126,0.67427602,0.06099615,1.00018163
cifar10,random_unitary,256,127,0.67547649,0.07458922,1.00859408
cifar10,random_unitary,256,128,0.67487539,0.01392686,0.99136473
cifar10,random_unitary,256,129,0.67603466,0.07368936,0.99825836
cifar10,random_unitary,256,130,0.66227495,0.01868465,0.99634929
cifar10,random_unitary,256,131,0.67600508,0.02408983,1.01878295
cifar10,random_unitary,256,132,0.65783187,0.02417468,1.00658055
cifar10,random_unitary,256,133,0.6673151,0.03668657,0.99944867
cifar10,random_unitary,256,134,0.68380391,0.13111402,1.01076888
cifar10,random_unitary,256,135,0.65914998,0.02578867,0.96907402
cifar10,random_unitary,256,136,0.66414062,0.05020156,0.99655992
cifar10,random_unitary,256,137,0.66990696,0.03305305,0.98310837
cifar10,random_unitary,256,138,0.66513868,0.04292873,0.99892447
cifar10,random_unitary,256,139,0.67044058,0.02135917,1.02320957
cifar10,random_unitary,256,140,0.67810656,0.05325598,0.9963358
cifar10,random_unitary,256,141,0.67700717,0.01168253,0.99805453
cifar10,random_unitary,256,142,0.67647676,0.05106806,1.02464469
cifar10,random_unitary,256,143,0.67312484,0.02336565,1.00264905
cifar10,random_unitary,256,144,0.66522847,0.06878234,0.98800367
cifar10,random_unitary,256,145,0.66769505,0.03354199,1.0155448
cifar10,random_unitary,256,146,0.66854654,0.01165534,0.99238537
cifar10,random_unitary,256,147,0.66796894,0.03627743,1.02899622
cifar10,random_unitary,256,148,0.67127756,0.02779463,1.00452086
cifar10,random_unitary,256,149,0.66998635,0.05384086,0.98533987
cifar10,random_unitary,256,150,0.66318183,0.05948784,0.9924851
cifar10,random_unitary,256,151,0.67058196,0.03018422,0.98540183
cifar10,random_unitary,256,152,0.66117166,0.04664709,1.03306587
cifar10,random_unitary,256,153,0.66897532,0.00027919,0.99959624
cifar10,random_unitary,256,154,0.66342595,0.00146677,0.99152857
cifar10,random_unitary,256,155,0.66867658,0.03620666,1.0003037
cifar10,random_unitary,256,156,0.66907299,0.01387642,1.00664964
cifar10,random_unitary,256,157,0.67952761,0.07387999,0.99912971
cifar10,random_unitary,256,158,0.67914141,0.06607932,0.99483279
cifar10,random_unitary,256,159,0.67489579,0.00208086,0.98637832
cifar10,random_unitary,256,160,0.66450259,0.06153327,1.01668536
cifar10,random_unitary,256,161,0.66123563,0.0522719,0.97094735
cifar10,random_unitary,256,162,0.66014112,0.03307018,0.98454203
cifar10,random_unitary,256,163,0.66880437,0.00171444,0.96998478
cifar10,random_unitary,256,164,0.67538065,0.04719836,1.0275769
cifar10,random_unitary,256,165,0.65814057,0.06756402,0.95478455
cifar10,random_unitary,256,166,0.68082336,0.03246022,0.98711961
cifar10,random_unitary,256,167,0.67671426,0.04131891,1.0050599
cifar10,random_unitary,256,168,0.66449588,0.03947309,1.00327336
cifar10,random_unitary,256,169,0.66329971,0.02648229,1.0077564
cifar10,random_unitary,256,170,0.66826527,0.02922413,1.01627779
cifar10,random_unitary,256,171,0.68051041,0.07186069,0.96827136
cifar10,random_unitary,256,172,0.66196374,0.0563505,1.0052964
cifar10,random_unitary,256,173,0.66315781,0.11652773,1.03248609
cifar10,random_unitary,256,174,0.6619474,0.08427357,0.98085894
cifar10,random_unitary,256,175,0.66234592,0.05427023,0.97695006
cifar10,random_unitary,256,176,0.66940253,0.13119182,1.01143882
cifar10,random_unitary,256,177,0.67105309,0.00659992,1.00670464
cifar10,random_unitary,256,178,0.66768829,0.03852912,0.98051996
cifar10,random_unitary,256,179,0.66501925,0.00581846,1.02263963
cifar10,random_unitary,256,180,0.66932639,0.01215998,1.02405345
cifar10,random_unitary,256,181,0.66861034,0.02694556,1.01047548
cifar10,random_unitary,256,182,0.67206656,0.01872065,1.01863692
cifar10,random_unitary,256,183,0.68200044,0.01026478,0.9935189
cifar10,random_unitary,256,184,0.67930926,0.08183666,0.97935226
cifar10,random_unitary,256,185,0.66547448,0.00197491,0.97041284
cifar10,random_unitary,256,186,0.66801409,0.003349,0.99054804
cifar10,random_unitary,256,187,0.6705269,0.00131919,1.00930856
cifar10,random_unitary,256,188,0.67444534,0.06810241,1.01160051
cifar10,random_unitary,256,189,0.6679354,0.03255958,1.00756844
cifar10,random_unitary,256,190,0.66194555,0.00183631,0.98400584
cifar10,random_unitary,256,191,0.66782423,0.00958727,0.99208727
cifar10,random_unitary,256,192,0.67333631,0.02353633,1.01616449
cifar10,random_unitary,256,193,0.6731355,0.04761971,0.97313282
cifar10,random_unitary,256,194,0.66439191,0.01143077,0.99451306
cifar10,random_unitary,256,195,0.66192948,0.02851856,1.00307256
cifar10,random_unitary,256,196,0.6555765,0.11687411,1.00264713
cifar10,random_unitary,256,197,0.66538574,0.06069705,1.02142942
cifar10,random_unitary,256,198,0.66887812,0.06152169,0.98255016
cifar10,random_unitary,256,199,0.67312889,0.02575976,1.01313925
cifar10,random_unitary,256,200,0.66520449,0.06042227,0.94583736
cifar10,random_unitary,256,201,0.6734721,0.04280881,0.99160189
cifar10,random_unitary,256,202,0.66134578,0.06169703,1.03607094
cifar10,random_unitary,256,203,0.67174257,0.00132185,0.98268802
cifar10,random_unitary,256,204,0.66365662,1.175e-05,0.9526773
cifar10,random_unitary,256,205,0.66099053,0.03208684,0.99078858
cifar10,random_unitary,256,206,0.6692799,0.07306287,0.99021164
cifar10,random_unitary,256,207,0.66568979,0.06116476,0.97904428
cifar10,random_unitary,256,208,0.67345637,0.04083138,0.99566771
cifar10,random_unitary,256,209,0.67415916,0.04062732,1.00557826
cifar10,random_unitary,256,210,0.66589089,0.05184697,1.01415319
cifar10,random_unitary,256,211,0.66960185,0.0248845,0.99035814
cifar10,random_unitary,256,212,0.66444524,0.05212387,0.97744875
cifar10,random_unitary,256,213,0.68102189,0.04882261,1.01674233
cifar10,random_unitary,256,214,0.67081097,0.00224007,0.98413291
cifar10,random_unitary,256,215,0.65972817,0.05605357,1.00005441
cifar10,random_unitary,256,216,0.66990601,0.06075818,1.00716478
cifar10,random_unitary,256,217,0.67352732,0.06476619,0.99350338
cifar10,random_unitary,256,218,0.66622713,0.00212041,0.99597531
cifar10,random_unitary,256,219,0.65622085,0.12277437,0.99709974
cifar10,random_unitary,256,220,0.67607127,0.06328269,1.01054815
cifar10,random_unitary,256,221,0.66205333,0.04774311,0.99903841
cifar10,random_unitary,256,222,0.66382323,0.00043154,0.98414242
cifar10,random_unitary,256,223,0.66938544,0.04000809,0.96859664
cifar10,random_unitary,256,224,0.67157445,0.01929828,1.01244176
cifar10,random_unitary,256,225,0.67077381,0.00099305,0.99589276
cifar10,random_unitary,256,226,0.67341809,0.05708096,0.99303995
cifar10,random_unitary,256,227,0.67350548,0.04040336,0.98646454
cifar10,random_unitary,256,228,0.67448357,0.158416,0.98961258
cifar10,random_unitary,256,229,0.66352882,0.0122285,0.98249829
cifar10,random_unitary,256,230,0.66418499,0.01432966,0.98786202
cifar10,random_unitary,256,231,0.66294931,0.04131939,1.02987665
cifar10,random_unitary,256,232,0.67147495,0.03936927,0.98707597
cifar10,random_unitary,256,233,0.66471432,0.11355151,1.00910691
cifar10,random_unitary,256,234,0.67309198,0.05642023,1.01640278
cifar10,random_unitary,256,235,0.67182626,0.05629212,0.99598743
cifar10,random_unitary,256,236,0.66340619,0.02052777,0.99581889
cifar10,random_unitary,256,237,0.66761604,0.09347708,0.99661107
cifar10,random_unitary,256,238,0.65805119,0.02034966,0.99907702
cifar10,random_unitary,256,239,0.66238032,0.06231547,1.0125599
cifar10,random_unitary,256,240,0.66702627,0.03664476,0.97667101
cifar10,random_unitary,256,241,0.66701722,0.01165339,0.98618367
cifar10,random_unitary,256,242,0.67117006,0.0219878,0.97299718
cifar10,random_unitary,256,243,0.66467258,0.0086946,0.9561419
cifar10,random_unitary,256,244,0.67677918,0.02449821,1.02118498
cifar10,random_unitary,256,245,0.66309099,0.09305114,1.00676088
cifar10,random_unitary,256,246,0.66871144,0.03560404,0.96819171
cifar10,random_unitary,256,247,0.66445879,0.01947233,1.00124843
cifar10,random_unitary,256,248,0.66766413,0.00687426,0.99629058
cifar10,random_unitary,256,249,0.67818971,0.03593751,0.99719497
cifar10,random_unitary,256,250,0.66006522,0.03380699,0.98644499
cifar10,random_unitary,256,251,0.66502525,0.03049816,1.00607479
cifar10,random_unitary,256,252,0.67336173,0.06635275,1.00192373
cifar10,random_unitary,256,253,0.66596358,0.0857708,0.96919718
cifar10,random_unitary,256,254,0.67070877,0.02823336,0.98460498
cifar10,random_unitary,256,255,0.66726287,0.05294598,1.01377953
cifar10,random_unitary,256,256,0.6661791,0.00626696,0.9994628
cifar10,random_unitary,256,257,0.66272629,0.00010598,1.02966068
cifar10,random_unitary,256,258,0.66342879,0.00797827,1.00348543
cifar10,random_unitary,256,259,0.66959149,0.0183693,1.00580071
cifar10,random_unitary,256,260,0.66671147,0.11544962,1.02045875
cifar10,random_unitary,256,261,0.68017035,0.00202179,0.98861698
cifar10,random_unitary,256,262,0.66934515,0.01669718,0.99098823
cifar10,random_unitary,256,263,0.67270124,0.05624076,1.00898114
cifar10,random_unitary,256,264,0.6637506,0.03629841,0.98226145
cifar10,random_unitary,256,265,0.65881943,0.00384024,1.00994397
cifar10,random_unitary,256,266,0.6723863,0.06205112,1.00312122
cifar10,random_unitary,256,267,0.66027874,0.00479764,0.98889192
cifar10,random_unitary,256,268,0.66554093,0.00190821,0.99004978
cifar10,random_unitary,256,269,0.67281217,0.03763701,0.98386414
cifar10,random_unitary,256,270,0.6628561,0.05617463,1.00601485
cifar10,random_unitary,256,271,0.66419632,0.02566515,1.00401058
cifar10,random_unitary,256,272,0.682601,0.01133111,0.97744124
cifar10,random_unitary,256,273,0.67392555,0.03205277,0.98527299
cifar10,random_unitary,256,274,0.66047767,0.04620164,0.98823416
cifar10,random_unitary,256,275,0.65540158,0.05492652,1.00327523
cifar10,random_unitary,256,276,0.67175458,0.04235417,0.98962833
cifar10,random_unitary,256,277,0.67203373,0.00642506,1.01308958
cifar10,random_unitary,256,278,0.65376278,0.00033987,0.99416575
cifar10,random_unitary,256,279,0.66818698,0.10115006,1.02858541
cifar10,random_unitary,256,280,0.6641912,0.05946981,1.01051027
cifar10,random_unitary,256,281,0.66623489,0.06168268,1.00711413
cifar10,random_unitary,256,282,0.66981613,0.03061978,0.99179298
cifar10,random_unitary,256,283,0.65462055,0.0557664,1.00235292
cifar10,random_unitary,256,284,0.66642503,0.01570773,0.99389957
cifar10,random_unitary,256,285,0.66709718,0.03902104,1.0097971
cifar10,random_unitary,256,286,0.67477095,0.00606298,1.01357679
cifar10,random_unitary,256,287,0.67734255,0.07178742,1.00409419
cifar10,random_unitary,256,288,0.66560978,0.00960274,0.9865532
cifar10,random_unitary,256,289,0.66502724,0.03356355,0.99798657
cifar10,random_unitary,256,290,0.66940755,0.03589867,1.01087689
cifar10,random_unitary,256,291,0.67167721,0.04468839,0.94856063
cifar10,random_unitary,256,292,0.66591088,0.02406686,0.97644171
cifar10,random_unitary,256,293,0.67252426,0.02059121,0.99774382
cifar10,random_unitary,256,294,0.65972864,0.03887992,0.99685036
cifar10,random_unitary,256,295,0.67790965,0.05758652,1.00321691
cifar10,random_unitary,256,296,0.65507882,0.0155892,1.00413344
cifar10,random_unitary,256,297,0.65859573,0.03222274,1.00417861
cifar10,random_unitary,256,298,0.67220472,0.00292929,0.98085686
cifar10,random_unitary,256,299,0.66789003,0.02424458,0.99357068
cifar10,random_unitary,256,300,0.66813983,0.05786803,1.00045183
cifar10,random_unitary,256,301,0.66882257,0.03605868,0.98782695
cifar10,random_unitary,256,302,0.67463814,0.02262759,1.00709306
cifar10,random_unitary,256,303,0.67335661,0.01931332,1.00705089
cifar10,random_unitary,256,304,0.66470147,0.01155726,0.99293546
cifar10,random_unitary,256,305,0.66117703,0.0281138,1.01421878
cifar10,random_unitary,256,306,0.66407543,0.06318071,1.00540057
cifar10,random_unitary,256,307,0.66844398,0.03807068,0.99494276
cifar10,random_unitary,256,308,0.66529982,0.09541067,1.00595894
cifar10,random_unitary,256,309,0.66128845,0.00895815,0.98790619
cifar10,random_unitary,256,310,0.67339862,0.03164254,0.99858216
cifar10,random_unitary,256,311,0.67330575,0.0476568,1.00677365
cifar10,random_unitary,256,312,0.66079129,0.03400227,1.01869
cifar10,random_unitary,256,313,0.67341383,0.05961694,1.01177496
cifar10,random_unitary,256,314,0.67132137,0.01509084,0.99558374
cifar10,random_unitary,256,315,0.67413168,0.07386697,0.99842494
cifar10,random_unitary,256,316,0.66330719,0.0424542,0.9977385
cifar10,random_unitary,256,317,0.66818471,0.01471437,0.98547597
cifar10,random_unitary,256,318,0.66901172,0.03923123,0.99530942
cifar10,random_unitary,256,319,0.66683425,0.01850634,0.9797231
cifar10,random_unitary,256,320,0.67896002,0.01597402,1.00540283
cifar10,random_unitary,256,321,0.66632247,0.01989186,1.01085701
cifar10,random_unitary,256,322,0.6548854,0.01132646,1.01741974
cifar10,random_unitary,256,323,0.66806953,0.09299762,1.00871372
cifar10,random_unitary,256,324,0.6686134,0.04504455,1.00006356
cifar10,random_unitary,256,325,0.67193707,0.05114511,0.9970789
cifar10,random_unitary,256,326,0.66339647,0.01833871,1.01693307
cifar10,random_unitary,256,327,0.67188569,0.01511216,0.99888707
cifar10,random_unitary,256,328,0.66530593,0.0634197,0.97994242
cifar10,random_unitary,256,329,0.66303182,0.02463768,0.9992582
cifar10,random_unitary,256,330,0.65819077,0.01299907,0.99421719
cifar10,random_unitary,256,331,0.66721576,0.02724636,1.00476043
cifar10,random_unitary,256,332,0.65877055,0.08274692,0.99799347
cifar10,random_unitary,256,333,0.66578538,0.00214688,1.00036839
cifar10,random_unitary,256,334,0.67173415,0.0065893,0.99466714
cifar10,random_unitary,256,335,0.6740307,0.02845981,0.99572773
cifar10,random_unitary,256,336,0.65841322,0.00281805,1.01954585
cifar10,random_unitary,256,337,0.66525322,0.03094046,0.98710528
cifar10,random_unitary,256,338,0.662318,0.01667364,0.99457558
cifar10,random_unitary,256,339,0.65966892,0.05670949,1.02585493
cifar10,random_unitary,256,340,0.66789972,0.00070009,0.99431777
cifar10,random_unitary,256,341,0.66258109,0.06546378,0.9784646
cifar10,random_unitary,256,342,0.66503435,0.00305375,1.0193653
cifar10,random_unitary,256,343,0.66474662,0.03793606,1.00326169
cifar10,random_unitary,256,344,0.67185925,0.07738863,1.02558306
cifar10,random_unitary,256,345,0.67259144,0.02849786,1.01398755
cifar10,random_unitary,256,346,0.66977616,0.02044513,0.97232007
cifar10,random_unitary,256,347,0.66556413,0.02355056,1.02742756
cifar10,random_unitary,256,348,0.66861216,0.03900249,0.98740212
cifar10,random_unitary,256,349,0.67839446,0.0728657,1.00161496
cifar10,random_unitary,256,350,0.66217966,0.05553566,1.00682385
cifar10,random_unitary,256,351,0.66803598,0.06594058,0.99454028
cifar10,random_unitary,256,352,0.67731082,0.01931361,0.98377328
cifar10,random_unitary,256,353,0.66080804,0.10605114,0.98319487
cifar10,random_unitary,256,354,0.67278737,0.01191546,0.97690433
cifar10,random_unitary,256,355,0.66977252,0.02484931,1.0041312
cifar10,random_unitary,256,356,0.668297,0.00535338,1.00734634
cifar10,random_unitary,256,357,0.66010417,0.01039328,0.99861071
cifar10,random_unitary,256,358,0.67535968,0.02304425,0.98504546
cifar10,random_unitary,256,359,0.66922124,0.02074799,0.98428721
cifar10,random_unitary,256,360,0.66173964,0.0394065,1.01557234
cifar10,random_unitary,256,361,0.6745845,0.02818295,0.99424426
cifar10,random_unitary,256,362,0.66411241,0.02090225,1.00814721
cifar10,random_unitary,256,363,0.67930295,0.00672146,1.01336074
cifar10,random_unitary,256,364,0.66494909,0.00463523,0.9606627
cifar10,random_unitary,256,365,0.66725526,0.0161637,1.00426022
cifar10,random_unitary,256,366,0.66620813,0.05455806,1.00769986
cifar10,random_unitary,256,367,0.66892484,0.06632406,0.9867121
cifar10,random_unitary,256,368,0.66715213,0.02162657,0.99799077
cifar10,random_unitary,256,369,0.67315443,0.01114436,1.00388121
cifar10,random_unitary,256,370,0.65882048,0.00196456,0.99518459
cifar10,random_unitary,256,371,0.68295328,0.03096169,1.02748713
cifar10,random_unitary,256,372,0.67604611,0.03577112,0.99421606
cifar10,random_unitary,256,373,0.66882768,0.07835306,1.02689735
cifar10,random_unitary,256,374,0.66138828,0.08591079,0.99197076
cifar10,random_unitary,256,375,0.66272253,0.09118784,1.00671626
cifar10,random_unitary,256,376,0.67232417,0.03567953,1.01900108
cifar10,random_unitary,256,377,0.65665041,0.01449873,0.96706947
cifar10,random_unitary,256,378,0.66661706,0.0424024,0.99788667
cifar10,random_unitary,256,379,0.66537446,0.01292869,0.98796077
cifar10,random_unitary,256,380,0.67210148,0.01727601,0.99986571
cifar10,random_unitary,256,381,0.65630646,0.08456147,1.03911746
cifar10,random_unitary,256,382,0.68198739,0.03010434,0.98066924
cifar10,random_unitary,256,383,0.67098076,0.0178895,0.97666634
cifar10,random_unitary,256,384,0.67464449,0.00209913,1.00016579
cifar10,random_unitary,256,385,0.67110035,0.06421811,1.0015961
cifar10,random_unitary,256,386,0.67714168,0.03807549,1.00435318
cifar10,random_unitary,256,387,0.6734743,0.0203076,0.99478444
cifar10,random_unitary,256,388,0.6663137,0.02472498,1.00720977
cifar10,random_unitary,256,389,0.66637198,0.03609587,1.00403068
cifar10,random_unitary,256,390,0.66888248,0.03924981,0.99920827
cifar10,random_unitary,256,391,0.67549627,0.03417318,0.99696202
cifar10,random_unitary,256,392,0.68689556,0.06165698,1.01882228
cifar10,random_unitary,256,393,0.66502499,0.02036433,1.0064287
cifar10,random_unitary,256,394,0.66447175,0.13186501,0.9916647
cifar10,random_unitary,256,395,0.66681128,0.02914852,0.9773325
cifar10,random_unitary,256,396,0.67571762,0.07073094,1.00845569
cifar10,random_unitary,256,397,0.66812827,0.03026518,1.01439894
cifar10,random_unitary,256,398,0.6691119,0.00136536,1.00007767
cifar10,random_unitary,256,399,0.66917397,0.06501385,1.00651207
cifar10,random_unitary,256,400,0.66803892,0.04002714,0.99116055
cifar10,random_unitary,256,401,0.66900217,0.00973988,1.01233659
cifar10,random_unitary,256,402,0.66419259,0.01444059,1.0117131
cifar10,random_unitary,256,403,0.66750604,0.06451393,0.98942533
cifar10,random_unitary,256,404,0.65984387,0.05611386,1.00863707
cifar10,random_unitary,256,405,0.67673823,0.01451235,1.01976751
cifar10,random_unitary,256,406,0.666693,0.08875089,1.01274257
cifar10,random_unitary,256,407,0.66660514,0.03843254,1.01990536
cifar10,random_unitary,256,408,0.67177917,0.0399886,0.99492749
cifar10,random_unitary,256,409,0.66966497,0.03062801,1.00344653
cifar10,random_unitary,256,410,0.67507478,0.09552091,0.99813723
cifar10,random_unitary,256,411,0.66390378,0.02407138,1.01513863
cifar10,random_unitary,256,412,0.66720061,0.01172912,0.99933187
cifar10,random_unitary,256,413,0.66735963,0.01531878,1.0159045
cifar10,random_unitary,256,414,0.67254014,0.04919715,0.99727497
cifar10,random_unitary,256,415,0.67163052,0.03830831,1.0000094
cifar10,random_unitary,256,416,0.66958988,0.01806668,0.99547655
cifar10,random_unitary,256,417,0.67009396,0.02136656,1.02599243
cifar10,random_unitary,256,418,0.66310146,0.02989792,0.96786525
cifar10,random_unitary,256,419,0.66111552,0.03189001,1.01400008
cifar10,random_unitary,256,420,0.66175162,0.03658112,0.99865678
cifar10,random_unitary,256,421,0.65733683,0.03705099,0.99190801
