dataset,model,seed,sample_index,measurement_probability,phase_noise_rad,optical_power
cifar10,fixed_amplitude,42,33,0.70716806,0.01729516,1.00662409
cifar10,fixed_amplitude,42,34,0.70210371,0.03509217,0.99868466
cifar10,fixed_amplitude,42,35,0.70353566,0.06621197,1.00677856
cifar10,fixed_amplitude,42,36,0.70741425,0.00190052,0.99274458
cifar10,fixed_amplitude,42,37,0.69846893,0.03304114,0.99017936
cifar10,fixed_amplitude,42,38,0.69620342,0.01361117,1.02377289
cifar10,fixed_amplitude,42,39,0.7004686,0.04458209,0.99700525
cifar10,fixed_amplitude,42,40,0.70521472,0.09342563,0.99293166
cifar10,fixed_amplitude,42,41,0.70321464,0.06324247,1.01626177
cifar10,fixed_amplitude,42,42,0.70535639,0.05449218,1.01420388
cifar10,fixed_amplitude,42,43,0.71834406,0.00398358,1.00016849
cifar10,fixed_amplitude,42,44,0.70950854,0.09766322,0.99656494
cifar10,fixed_amplitude,42,45,0.69559173,0.08677907,1.00267667
cifar10,fixed_amplitude,42,46,0.71305601,0.05067953,1.02044482
cifar10,fixed_amplitude,42,47,0.70577854,0.00374472,1.00290595
cifar10,fixed_amplitude,42,48,0.70632971,0.02273733,0.99361721
cifar10,fixed_amplitude,42,49,0.70284621,0.0009953,1.01641726
cifar10,fixed_amplitude,42,50,0.69639328,0.04488703,1.03131524
cifar10,fixed_amplitude,42,51,0.69075216,0.01365969,0.99898234
cifar10,fixed_amplitude,42,52,0.70898263,0.05653733,0.99074295
cifar10,fixed_amplitude,42,53,0.70499405,0.02359376,1.00041523
cifar10,fixed_amplitude,42,54,0.70203409,0.00433137,0.9857543
cifar10,fixed_amplitude,42,55,0.71038152,0.04350777,0.97527173
cifar10,fixed_amplitude,42,56,0.69883414,0.02265797,1.01422621
cifar10,fixed_amplitude,42,57,0.70362933,0.02157911,1.01288384
cifar10,fixed_amplitude,42,58,0.69817135,0.02228877,1.00644607
cifar10,fixed_amplitude,42,59,0.69653407,0.05034036,0.98497512
cifar10,fixed_amplitude,42,60,0.7035869,0.07724536,1.0172326
cifar10,fixed_amplitude,42,61,0.70050844,0.00580493,1.00415723
cifar10,fixed_amplitude,42,62,0.7047721,0.10985124,0.98691059
cifar10,fixed_amplitude,42,63,0.7012936,0.0342369,1.00761366
cifar10,fixed_amplitude,42,64,0.68968088,0.03841131,1.00694493
cifar10,fixed_amplitude,42,65,0.70574485,0.05041294,0.99644122
cifar10,fixed_amplitude,42,66,0.70187217,0.09136451,1.01229219
cifar10,fixed_amplitude,42,67,0.70290276,0.01050342,1.00534298
cifar10,fixed_amplitude,42,68,0.70054413,0.02780761,1.01548438
cifar10,fixed_amplitude,42,69,0.70139882,0.02490199,0.99754425
cifar10,fixed_amplitude,42,70,0.70256459,0.0418941,0.99377311
cifar10,fixed_amplitude,42,71,0.70233995,0.03396397,0.98670924
cifar10,fixed_amplitude,42,72,0.69515114,0.03712883,0.99970254
cifar10,fixed_amplitude,42,73,0.7068782,0.05185403,0.9927974
cifar10,fixed_amplitude,42,74,0.70141668,0.08444588,0.99314334
cifar10,fixed_amplitude,42,75,0.69953956,0.08294389,0.98491331
cifar10,fixed_amplitude,42,76,0.70502487,0.04338123,1.00518204
cifar10,fixed_amplitude,42,77,0.70088744,0.04336644,1.00525623
cifar10,fixed_amplitude,42,78,0.7072177,0.04836344,1.0137645
cifar10,fixed_amplitude,42,79,0.71061793,0.08088762,1.00772803
cifar10,fixed_amplitude,42,80,0.70417648,0.01696144,1.01500437
cifar10,fixed_amplitude,42,81,0.7022086,0.03149472,1.00187861
cifar10,fixed_amplitude,42,82,0.70714772,0.04808787,1.01583112
cifar10,fixed_amplitude,42,83,0.70487331,0.01064462,1.01274317
cifar10,fixed_amplitude,42,84,0.69661317,0.03235183,1.00858668
cifar10,fixed_amplitude,42,85,0.7120378,0.03428276,0.99250563
cifar10,fixed_amplitude,42,86,0.70255448,0.01714636,0.984409
cifar10,fixed_amplitude,42,87,0.70623662,0.05431235,0.96849179
cifar10,fixed_amplitude,42,88,0.70669492,0.07120729,1.0029718
cifar10,fixed_amplitude,42,89,0.69915345,0.12010678,1.00855281
cifar10,fixed_amplitude,42,90,0.70478684,0.0331884,1.01047515
cifar10,fixed_amplitude,42,91,0.70920646,0.06351651,0.98681061
cifar10,fixed_amplitude,42,92,0.69388678,0.01021458,0.99611835
cifar10,fixed_amplitude,42,93,0.70250647,0.03715234,0.99880417
cifar10,fixed_amplitude,42,94,0.70882669,0.02892382,0.99731753
cifar10,fixed_amplitude,42,95,0.70790697,0.03362826,1.02140828
cifar10,fixed_amplitude,42,96,0.70484082,0.01298198,1.01387683
cifar10,fixed_amplitude,42,97,0.7008792,0.08446995,1.01859846
cifar10,fixed_amplitude,42,98,0.69949936,0.0713115,1.01112524
cifar10,fixed_amplitude,42,99,0.70058172,0.03823476,0.99712627
cifar10,fixed_amplitude,42,100,0.70375671,0.0057666,1.02453043
cifar10,fixed_amplitude,42,101,0.71252481,0.03779732,0.99356296
cifar10,fixed_amplitude,42,102,0.69629022,0.04748963,1.00975084
cifar10,fixed_amplitude,42,103,0.71003993,0.00841911,1.00261156
cifar10,fixed_amplitude,42,104,0.69934301,0.02613224,1.009846
cifar10,fixed_amplitude,42,105,0.69446831,0.07288644,0.9772457
cifar10,fixed_amplitude,42,106,0.70317864,0.07543104,0.99537945
cifar10,fixed_amplitude,42,107,0.70497704,0.03887963,0.99254845
cifar10,fixed_amplitude,42,108,0.70051475,0.00095638,1.0258446
cifar10,fixed_amplitude,42,109,0.70898478,0.03636983,0.99656644
cifar10,fixed_amplitude,42,110,0.70404063,0.0416312,1.00222905
cifar10,fixed_amplitude,42,111,0.69823888,0.02546255,0.99272293
cifar10,fixed_amplitude,42,112,0.70319724,0.02107947,1.02175877
cifar10,fixed_amplitude,42,113,0.69949452,0.0095651,0.9903132
cifar10,fixed_amplitude,42,114,0.70034687,0.10207122,1.00302026
cifar10,fixed_amplitude,42,115,0.71329829,0.03218458,0.99458087
cifar10,fixed_amplitude,42,116,0.69959902,0.03103604,1.03535222
cifar10,fixed_amplitude,42,117,0.69768677,0.0107932,0.99762961
cifar10,fixed_amplitude,42,118,0.70385119,0.04355006,0.97920684
cifar10,fixed_amplitude,42,119,0.70514355,0.00837853,1.02539256
cifar10,fixed_amplitude,42,120,0.7025111,0.03955709,1.01869405
cifar10,fixed_amplitude,42,121,0.70743682,0.00682941,0.99286418
cifar10,fixed_amplitude,42,122,0.70389872,0.05951889,1.00719609
cifar10,fixed_amplitude,42,123,0.70431585,0.06188362,0.98472314
cifar10,fixed_amplitude,42,124,0.70865386,0.03454835,0.99722421
cifar10,fixed_amplitude,42,125,0.69708834,0.02995294,1.01038373
cifar10,fixed_amplitude,42,126,0.70665763,0.02020886,0.99269792
cifar10,fixed_amplitude,42,127,0.70466397,0.07301713,0.99106809
cifar10,fixed_amplitude,42,128,0.70579495,0.04811057,1.00766865
cifar10,fixed_amplitude,42,129,0.70751779,0.02108115,0.99096262
cifar10,fixed_amplitude,42,130,0.69993352,0.0316029,1.01862197
cifar10,fixed_amplitude,42,131,0.70116445,0.03464092,1.0139837
cifar10,fixed_amplitude,42,132,0.70666788,0.01407302,0.99171525
cifar10,fixed_amplitude,42,133,0.69866362,0.0055876,0.97168755
cifar10,fixed_amplitude,42,134,0.70491407,0.00110132,1.00824332
cifar10,fixed_amplitude,42,135,0.70461044,0.13956163,1.01989596
cifar10,fixed_amplitude,42,136,0.71519337,0.00664041,1.02914383
cifar10,fixed_amplitude,42,137,0.71147929,0.00517115,0.98576041
cifar10,fixed_amplitude,42,138,0.70625573,0.00813364,1.0024452
cifar10,fixed_amplitude,42,139,0.7175407,0.05169132,0.99445131
cifar10,fixed_amplitude,42,140,0.7021231,0.0514912,1.01525209
cifar10,fixed_amplitude,42,141,0.69830582,0.05452373,0.97200912
cifar10,fixed_amplitude,42,142,0.70236945,0.01937531,1.00053055
cifar10,fixed_amplitude,42,143,0.70616114,0.05291865,1.01144579
cifar10,fixed_amplitude,42,144,0.70290382,0.00660563,1.00889032
cifar10,fixed_amplitude,42,145,0.69888404,0.02971776,1.00989863
cifar10,fixed_amplitude,42,146,0.70658034,0.01609345,0.99182305
cifar10,fixed_amplitude,42,147,0.69325003,0.02500002,0.98427882
cifar10,fixed_amplitude,42,148,0.71070794,0.01311502,1.00676022
cifar10,fixed_amplitude,42,149,0.70683058,0.04644777,1.01066508
cifar10,fixed_amplitude,42,150,0.7026824,0.02843147,1.00601037
cifar10,fixed_amplitude,42,151,0.70703479,0.01884446,1.00592609
cifar10,fixed_amplitude,42,152,0.69707445,0.04759784,0.99761815
cifar10,fixed_amplitude,42,153,0.7044116,0.03417565,0.99887398
cifar10,fixed_amplitude,42,154,0.69965679,0.06987236,0.99960189
cifar10,fixed_amplitude,42,155,0.70319403,0.06126589,0.99625481
cifar10,fixed_amplitude,42,156,0.71117368,0.04277301,1.00902533
cifar10,fixed_amplitude,42,157,0.70400015,0.0035041,0.98127154
cifar10,fixed_amplitude,42,158,0.70735191,0.03724279,0.98932887
cifar10,fixed_amplitude,42,159,0.7045293,0.00645427,0.99639358
cifar10,fixed_amplitude,42,160,0.70954148,0.00719457,1.01228118
cifar10,fixed_amplitude,42,161,0.70364433,0.06315218,0.99297349
cifar10,fixed_amplitude,42,162,0.70640027,0.01380706,1.00610281
cifar10,fixed_amplitude,42,163,0.71252252,0.00047212,1.00274857
cifar10,fixed_amplitude,42,164,0.69895675,0.05725778,1.0120476
cifar10,fixed_amplitude,42,165,0.70474285,0.01995398,1.00038832
cifar10,fixed_amplitude,42,166,0.69717769,0.04541182,0.98048786
cifar10,fixed_amplitude,42,167,0.6931538,0.04110469,1.02228185
cifar10,fixed_amplitude,42,168,0.70400093,0.00470167,0.9953522
cifar10,fixed_amplitude,42,169,0.70879274,0.05419166,1.00579419
cifar10,fixed_amplitude,42,170,0.69504251,0.05899705,1.01469313
cifar10,fixed_amplitude,42,171,0.68973419,0.02462595,1.00503537
cifar10,fixed_amplitude,42,172,0.70281417,0.03881918,0.98418123
cifar10,fixed_amplitude,42,173,0.70702971,0.09147242,0.98829233
cifar10,fixed_amplitude,42,174,0.70563538,0.0461536,1.01266807
cifar10,fixed_amplitude,42,175,0.70275878,0.05207733,1.02755638
cifar10,fixed_amplitude,42,176,0.69410705,0.00885309,1.00978227
cifar10,fixed_amplitude,42,177,0.70471494,0.0572006,0.98952089
cifar10,fixed_amplitude,42,178,0.69634813,0.05609831,1.00390116
cifar10,fixed_amplitude,42,179,0.69158614,0.00966932,0.99587598
cifar10,fixed_amplitude,42,180,0.70950398,0.10415203,1.00913929
cifar10,fixed_amplitude,42,181,0.70213054,0.05886761,0.98979499
cifar10,fixed_amplitude,42,182,0.70943051,0.01384628,1.00607644
cifar10,fixed_amplitude,42,183,0.70302679,0.05380026,0.99028287
cifar10,fixed_amplitude,42,184,0.70483636,0.06701091,0.99994081
cifar10,fixed_amplitude,42,185,0.68966478,0.02823367,0.97050066
cifar10,fixed_amplitude,42,186,0.70667545,0.09388089,1.01186404
cifar10,fixed_amplitude,42,187,0.69650407,0.01785935,0.99820471
cifar10,fixed_amplitude,42,188,0.69845139,0.06510093,0.99957884
cifar10,fixed_amplitude,42,189,0.7028057,0.04405745,1.0233083
cifar10,fixed_amplitude,42,190,0.69730254,0.01876587,0.98756906
cifar10,fixed_amplitude,42,191,0.70151434,0.1582146,0.98858956
cifar10,fixed_amplitude,42,192,0.71137754,0.00483757,1.01378004
cifar10,fixed_amplitude,42,193,0.71218444,0.04201695,1.01220096
cifar10,fixed_amplitude,42,194,0.69442851,0.07010831,1.0003793
cifar10,fixed_amplitude,42,195,0.6943592,0.05830011,1.0000532
cifar10,fixed_amplitude,42,196,0.69981006,0.09064748,1.01817851
cifar10,fixed_amplitude,42,197,0.70152725,0.05893539,0.96916169
cifar10,fixed_amplitude,42,198,0.70004446,0.01531457,1.00975893
cifar10,fixed_amplitude,42,199,0.7046873,0.04381457,1.00520818
cifar10,fixed_amplitude,42,200,0.70169839,0.03313963,0.99430325
cifar10,fixed_amplitude,42,201,0.70993305,0.0956157,1.02147844
cifar10,fixed_amplitude,42,202,0.70525017,0.06211331,1.02120638
cifar10,fixed_amplitude,42,203,0.7032274,0.02879076,0.99691043
cifar10,fixed_amplitude,42,204,0.70043666,0.11147602,1.03796761
cifar10,fixed_amplitude,42,205,0.70886762,0.0451199,1.02378987
cifar10,fixed_amplitude,42,206,0.69481396,0.00966643,0.99874156
cifar10,fixed_amplitude,42,207,0.70050727,0.01715962,1.00466776
cifar10,fixed_amplitude,42,208,0.70668121,0.01620317,0.99578958
cifar10,fixed_amplitude,42,209,0.70016144,0.01727828,0.9721332
cifar10,fixed_amplitude,42,210,0.69561347,0.0165193,1.00826808
cifar10,fixed_amplitude,42,211,0.69818217,0.00504597,0.99886061
cifar10,fixed_amplitude,42,212,0.70569968,0.04046302,1.00959539
cifar10,fixed_amplitude,42,213,0.69247027,0.04309542,0.99515285
cifar10,fixed_amplitude,42,214,0.70030265,0.02748881,1.00092579
cifar10,fixed_amplitude,42,215,0.70585902,0.04337509,0.98344288
cifar10,fixed_amplitude,42,216,0.70524622,0.03789836,0.9894431
cifar10,fixed_amplitude,42,217,0.69959294,0.01075294,0.97837435
cifar10,fixed_amplitude,42,218,0.70378907,0.05567832,0.95840976
cifar10,fixed_amplitude,42,219,0.71159507,0.02068653,0.98809475
cifar10,fixed_amplitude,42,220,0.70126639,0.07960954,0.98658744
cifar10,fixed_amplitude,42,221,0.70708513,0.01903579,0.99638608
cifar10,fixed_amplitude,42,222,0.71208665,0.03881699,1.00238887
cifar10,fixed_amplitude,42,223,0.70296837,0.04490895,0.99821022
cifar10,fixed_amplitude,42,224,0.70257453,0.03375181,0.98448101
cifar10,fixed_amplitude,42,225,0.70694283,0.07366514,0.97625699
cifar10,fixed_amplitude,42,226,0.69679884,0.02878947,0.9985895
cifar10,fixed_amplitude,42,227,0.69748143,0.05647372,0.97030269
cifar10,fixed_amplitude,42,228,0.70347144,0.04109786,0.99406097
cifar10,fixed_amplitude,42,229,0.71025326,0.02351633,0.99710768
cifar10,fixed_amplitude,42,230,0.71005306,0.09289869,1.01501686
cifar10,fixed_amplitude,42,231,0.70257768,0.09889173,1.00422505
cifar10,fixed_amplitude,42,232,0.68984068,0.04376592,1.00220686
cifar10,fixed_amplitude,42,233,0.70522741,0.00062115,1.00263151
cifar10,fixed_amplitude,42,234,0.69146367,0.02263335,0.99689656
cifar10,fixed_amplitude,42,235,0.70246915,0.01360561,1.00931625
cifar10,fixed_amplitude,42,236,0.70683428,0.03803835,0.99199564
cifar10,fixed_amplitude,42,237,0.69753394,0.05353773,0.98456049
cifar10,fixed_amplitude,42,238,0.71011625,0.00084633,1.00876968
cifar10,fixed_amplitude,42,239,0.69792596,0.02372328,1.02344895
cifar10,fixed_amplitude,42,240,0.70378591,0.0591284,1.02538301
cifar10,fixed_amplitude,42,241,0.70076547,0.056299,1.01291359
cifar10,fixed_amplitude,42,242,0.71042583,0.00851083,0.99927452
cifar10,fixed_amplitude,42,243,0.70719484,0.0552831,0.99733042
cifar10,fixed_amplitude,42,244,0.70930506,0.03498601,1.01377829
cifar10,fixed_amplitude,42,245,0.70089567,0.00712352,0.99777777
cifar10,fixed_amplitude,42,246,0.69984551,0.00463998,0.99726513
cifar10,fixed_amplitude,42,247,0.70007143,0.06299102,1.02468857
cifar10,fixed_amplitude,42,248,0.69767141,0.0516768,0.99579139
cifar10,fixed_amplitude,42,249,0.69059232,0.02389729,0.98622683
cifar10,fixed_amplitude,42,250,0.70401828,0.07934667,0.99715232
cifar10,fixed_amplitude,42,251,0.69699835,0.06187137,1.00308193
cifar10,fixed_amplitude,42,252,0.69364517,0.01710335,1.0033954
cifar10,fixed_amplitude,42,253,0.7111803,0.0576643,1.01072872
cifar10,fixed_amplitude,42,254,0.70121307,0.01433634,0.99164469
cifar10,fixed_amplitude,42,255,0.70186797,0.02837701,1.01482211
cifar10,fixed_amplitude,42,256,0.69851089,0.00768252,1.01417681
cifar10,fixed_amplitude,42,257,0.69727791,0.03439265,1.00539804
cifar10,fixed_amplitude,42,258,0.7138031,0.04439872,0.99689653
cifar10,fixed_amplitude,42,259,0.71061148,0.00013602,0.9778344
cifar10,fixed_amplitude,42,260,0.69749689,0.02536261,1.00850089
cifar10,fixed_amplitude,42,261,0.70111275,0.07524709,1.01254335
cifar10,fixed_amplitude,42,262,0.70767458,0.00864937,0.98933001
cifar10,fixed_amplitude,42,263,0.69679239,0.01697626,1.0279852
cifar10,fixed_amplitude,42,264,0.70455563,0.00273029,0.97113869
cifar10,fixed_amplitude,42,265,0.70370528,0.0018112,0.99790522
cifar10,fixed_amplitude,42,266,0.69976921,0.01837707,1.01795903
cifar10,fixed_amplitude,42,267,0.69179727,0.00197535,0.99367284
cifar10,fixed_amplitude,42,268,0.70348044,0.02120679,1.008233
cifar10,fixed_amplitude,42,269,0.69648076,0.04717605,1.00966828
cifar10,fixed_amplitude,42,270,0.70513173,0.03043985,0.98242686
cifar10,fixed_amplitude,42,271,0.70481547,0.01350682,1.02573734
cifar10,fixed_amplitude,42,272,0.70679139,0.01442472,0.97779412
cifar10,fixed_amplitude,42,273,0.69375635,0.0400165,1.01759532
cifar10,fixed_amplitude,42,274,0.70548219,0.05478381,1.01313227
cifar10,fixed_amplitude,42,275,0.69942283,0.08752019,1.01519948
cifar10,fixed_amplitude,42,276,0.70047899,0.03788069,1.00186085
cifar10,fixed_amplitude,42,277,0.70822004,0.0541818,1.01674463
cifar10,fixed_amplitude,42,278,0.70198718,0.05657427,0.99495224
cifar10,fixed_amplitude,42,279,0.69721925,0.06771151,1.00986941
cifar10,fixed_amplitude,42,280,0.7130942,0.06916156,0.99626172
cifar10,fixed_amplitude,42,281,0.70126515,0.03422805,1.02837969
cifar10,fixed_amplitude,42,282,0.70248903,0.06323662,1.01293989
cifar10,fixed_amplitude,42,283,0.69057159,0.05848724,1.02084445
cifar10,fixed_amplitude,42,284,0.69662578,0.08821668,0.9948325
cifar10,fixed_amplitude,42,285,0.70963116,0.00602259,1.00107423
cifar10,fixed_amplitude,42,286,0.69122823,0.0174054,1.00752983
cifar10,fixed_amplitude,42,287,0.70444077,0.02054182,0.99691919
cifar10,fixed_amplitude,42,288,0.69680434,0.03776213,0.99778527
cifar10,fixed_amplitude,42,289,0.69268622,0.07627029,1.00590128
cifar10,fixed_amplitude,42,290,0.7062546,0.00335792,0.99055821
cifar10,fixed_amplitude,42,291,0.69620139,0.00710823,0.99826417
cifar10,fixed_amplitude,42,292,0.69705563,0.07573501,0.96598938
cifar10,fixed_amplitude,42,293,0.70370205,0.07186423,0.98960339
cifar10,fixed_amplitude,42,294,0.69752756,0.01509437,1.01105347
cifar10,fixed_amplitude,42,295,0.7024224,0.00796101,1.018049
cifar10,fixed_amplitude,42,296,0.69532992,0.02775435,0.99343622
cifar10,fixed_amplitude,42,297,0.70661409,0.05462093,1.00558751
cifar10,fixed_amplitude,42,298,0.70451021,0.01060654,0.99377927
cifar10,fixed_amplitude,42,299,0.70519407,0.01071161,1.00536535
cifar10,fixed_amplitude,42,300,0.69388289,0.10598864,1.00092789
cifar10,fixed_amplitude,42,301,0.70225584,0.00732665,1.00260745
cifar10,fixed_amplitude,42,302,0.69518883,0.00728523,1.01381064
cifar10,fixed_amplitude,42,303,0.70221321,0.03050422,0.98996334
cifar10,fixed_amplitude,42,304,0.71345655,0.08482033,1.00138691
cifar10,fixed_amplitude,42,305,0.70474312,0.02991895,0.97614012
cifar10,fixed_amplitude,42,306,0.69244023,0.03340195,1.01202726
cifar10,fixed_amplitude,42,307,0.70866302,0.00308533,0.9779304
cifar10,fixed_amplitude,42,308,0.69144131,0.04578153,0.99882957
cifar10,fixed_amplitude,42,309,0.70415221,0.05495782,1.01887766
cifar10,fixed_amplitude,42,310,0.70936987,0.03277427,0.9835708
cifar10,fixed_amplitude,42,311,0.70055772,0.00082568,0.96568545
cifar10,fixed_amplitude,42,312,0.69902315,0.08229816,0.98413974
cifar10,fixed_amplitude,42,313,0.69560662,0.0401775,0.99480071
cifar10,fixed_amplitude,42,314,0.70284677,0.03002454,0.95310092
cifar10,fixed_amplitude,42,315,0.70652736,0.0788997,1.01988992
cifar10,fixed_amplitude,42,316,0.70188875,0.00603846,1.00458196
cifar10,fixed_amplitude,42,317,0.70244562,0.01097098,1.03158808
cifar10,fixed_amplitude,42,318,0.71160133,0.02858662,0.99478115
cifar10,fixed_amplitude,42,319,0.7037216,0.08742132,0.99484511
cifar10,fixed_amplitude,42,320,0.70532334,0.07212584,1.01491767
cifar10,fixed_amplitude,42,321,0.69903875,0.00727621,1.03232626
cifar10,fixed_amplitude,42,322,0.70756065,0.05738332,0.98700037
cifar10,fixed_amplitude,42,323,0.68872864,0.03914891,1.02031167
cifar10,fixed_amplitude,42,324,0.70517427,0.0096283,0.99240846
cifar10,fixed_amplitude,42,325,0.71452105,0.01781976,1.03266277
cifar10,fixed_amplitude,42,326,0.69378235,0.05031688,1.00927867
cifar10,fixed_amplitude,42,327,0.70196256,0.02339861,1.00296646
cifar10,fixed_amplitude,42,328,0.7038614,0.01314013,1.02060578
cifar10,fixed_amplitude,42,329,0.68629697,0.00562887,0.98855775
cifar10,fixed_amplitude,42,330,0.69474601,0.07085325,0.99597117
cifar10,fixed_amplitude,42,331,0.70232091,0.07003874,0.97909657
cifar10,fixed_amplitude,42,332,0.6942311,0.05711544,0.99899592
cifar10,fixed_amplitude,42,333,0.70731556,0.04098153,0.98577789
cifar10,fixed_amplitude,42,334,0.70691122,0.07304202,1.01010678
cifar10,fixed_amplitude,42,335,0.71681196,0.01938504,0.98966087
cifar10,fixed_amplitude,42,336,0.70401826,0.03526263,1.0124188
cifar10,fixed_amplitude,42,337,0.70557752,0.03177059,1.01593602
cifar10,fixed_amplitude,42,338,0.70152956,0.03450058,0.98610782
cifar10,fixed_amplitude,42,339,0.70665175,0.09614525,0.99322764
cifar10,fixed_amplitude,42,340,0.70234322,0.10176675,1.0170073
cifar10,fixed_amplitude,42,341,0.69584625,0.05864247,0.98406487
cifar10,fixed_amplitude,42,342,0.7047131,0.00146204,1.00232106
cifar10,fixed_amplitude,42,343,0.70063301,0.02512834,0.99127785
cifar10,fixed_amplitude,42,344,0.69313349,0.02909432,0.98987488
cifar10,fixed_amplitude,42,345,0.69198936,0.0097279,1.00246449
cifar10,fixed_amplitude,42,346,0.7067851,0.00390214,0.99080167
cifar10,fixed_amplitude,42,347,0.71461946,0.04438042,0.97962822
cifar10,fixed_amplitude,42,348,0.70172546,0.00200182,0.99506485
cifar10,fixed_amplitude,42,349,0.70563571,0.02115634,0.98962099
cifar10,fixed_amplitude,42,350,0.70758228,0.08980282,1.02028766
cifar10,fixed_amplitude,42,351,0.70340276,0.01498438,1.00511991
cifar10,fixed_amplitude,42,352,0.69484177,0.008668,0.98914784
cifar10,fixed_amplitude,42,353,0.70933218,0.13578701,1.00493544
cifar10,fixed_amplitude,42,354,0.69649352,0.0752295,0.99114109
cifar10,fixed_amplitude,42,355,0.70359418,0.03235187,1.00586539
cifar10,fixed_amplitude,42,356,0.70515865,0.00785966,0.98433455
cifar10,fixed_amplitude,42,357,0.69827337,0.04459835,0.9636955
cifar10,fixed_amplitude,42,358,0.70030507,0.05726661,0.9815672
cifar10,fixed_amplitude,42,359,0.69811436,0.05001245,0.99989296
cifar10,fixed_amplitude,42,360,0.69470531,0.03520664,0.9913013
cifar10,fixed_amplitude,42,361,0.7047967,0.07311243,0.99692625
cifar10,fixed_amplitude,42,362,0.71234843,0.0409536,0.98289025
cifar10,fixed_amplitude,42,363,0.70222882,0.04940579,1.02006172
cifar10,fixed_amplitude,42,364,0.69804285,0.06501972,1.0161631
cifar10,fixed_amplitude,42,365,0.69621526,0.07728168,1.00781843
cifar10,fixed_amplitude,42,366,0.70968136,0.09576937,1.03237865
cifar10,fixed_amplitude,42,367,0.70423837,0.08831806,0.98161026
cifar10,fixed_amplitude,42,368,0.69901057,0.07777067,1.02274933
cifar10,fixed_amplitude,42,369,0.70637357,0.01533489,1.02092784
cifar10,fixed_amplitude,42,370,0.68769489,0.05509668,1.02071227
cifar10,fixed_amplitude,42,371,0.70481512,0.00095945,0.99508568
cifar10,fixed_amplitude,42,372,0.70174088,0.01893904,0.98407765
cifar10,fixed_amplitude,42,373,0.69482418,0.05520035,0.99542005
cifar10,fixed_amplitude,42,374,0.70948746,0.04962106,1.00256041
cifar10,fixed_amplitude,42,375,0.70210476,0.01430712,1.00777058
cifar10,fixed_amplitude,42,376,0.6969698,0.00328573,1.01066022
cifar10,fixed_amplitude,42,377,0.70419017,0.08499446,0.99118946
cifar10,fixed_amplitude,42,378,0.70310634,0.09586764,1.02289616
cifar10,fixed_amplitude,42,379,0.70355175,0.06594298,1.00599975
cifar10,fixed_amplitude,42,380,0.70071973,0.01912209,0.99079989
cifar10,fixed_amplitude,42,381,0.70454538,0.04291457,0.9999711
cifar10,fixed_amplitude,42,382,0.70641445,0.00813402,1.012214
cifar10,fixed_amplitude,42,383,0.69392056,0.02212731,0.97538387
cifar10,fixed_amplitude,42,384,0.69143801,0.09573136,1.00070935
cifar10,fixed_amplitude,42,385,0.70186496,0.01275484,1.03099092
cifar10,fixed_amplitude,42,386,0.70511211,0.06398663,0.99924681
